Latitude,Longitude,Time
51.49703,-0.24766,04/09/2016 08:03:53
51.49705,-0.24751,04/09/2016 08:03:58
51.49704,-0.24753,04/09/2016 08:04:03
51.49704,-0.24759,04/09/2016 08:04:08
51.49704,-0.24753,04/09/2016 08:04:18
51.49706,-0.24737,04/09/2016 08:04:24
51.49708,-0.24708,04/09/2016 08:04:30
51.49708,-0.24712,04/09/2016 08:05:10
51.49704,-0.24753,04/09/2016 08:05:16
51.49704,-0.24755,04/09/2016 08:05:30
51.49702,-0.24778,04/09/2016 08:05:35
51.49701,-0.24798,04/09/2016 08:05:40
51.49704,-0.24799,04/09/2016 08:10:40
51.49712,-0.24805,04/09/2016 08:10:44
51.49708,-0.24803,04/09/2016 08:11:10
51.49703,-0.24795,04/09/2016 08:11:14
51.4969,-0.24791,04/09/2016 08:11:20
51.49687,-0.24789,04/09/2016 08:11:25
51.49683,-0.24787,04/09/2016 08:11:30
51.49699,-0.24796,04/09/2016 08:11:35
51.49696,-0.24795,04/09/2016 08:12:57
51.49684,-0.24787,04/09/2016 08:13:02
51.49701,-0.24788,04/09/2016 08:13:08
51.49689,-0.24791,04/09/2016 08:13:12
51.49701,-0.24794,04/09/2016 08:13:17
51.49677,-0.24783,04/09/2016 08:13:23
51.49663,-0.24774,04/09/2016 08:13:28
51.49632,-0.24755,04/09/2016 08:13:33
51.49588,-0.24728,04/09/2016 08:13:38
51.49545,-0.24702,04/09/2016 08:13:43
51.49523,-0.24693,04/09/2016 08:13:48
51.49544,-0.2465,04/09/2016 08:13:53
51.49545,-0.24597,04/09/2016 08:13:59
51.49554,-0.24601,04/09/2016 08:14:04
51.49608,-0.24625,04/09/2016 08:14:09
51.49667,-0.24651,04/09/2016 08:14:14
51.497,-0.24666,04/09/2016 08:14:19
51.49709,-0.24702,04/09/2016 08:14:25
51.49704,-0.24763,04/09/2016 08:14:29
51.4971,-0.24804,04/09/2016 08:14:34
51.4972,-0.24811,04/09/2016 08:14:40
51.49715,-0.24807,04/09/2016 08:14:45
51.49719,-0.2481,04/09/2016 08:15:01
51.49726,-0.2485,04/09/2016 08:15:05
51.49708,-0.24906,04/09/2016 08:15:10
51.49691,-0.24972,04/09/2016 08:15:15
51.4969,-0.24977,04/09/2016 08:15:20
51.49697,-0.24982,04/09/2016 08:15:25
51.49731,-0.25008,04/09/2016 08:15:31
51.49762,-0.25031,04/09/2016 08:15:35
51.4979,-0.25052,04/09/2016 08:15:40
51.49827,-0.25079,04/09/2016 08:15:45
51.49849,-0.25133,04/09/2016 08:15:50
51.49871,-0.2521,04/09/2016 08:15:55
51.49899,-0.25307,04/09/2016 08:16:01
51.4991,-0.25346,04/09/2016 08:16:06
51.49917,-0.2537,04/09/2016 08:16:11
51.49924,-0.25404,04/09/2016 08:16:16
51.49924,-0.25455,04/09/2016 08:16:21
51.49924,-0.25512,04/09/2016 08:16:26
51.49924,-0.25566,04/09/2016 08:16:31
51.49924,-0.25617,04/09/2016 08:16:37
51.49924,-0.25658,04/09/2016 08:16:42
51.49925,-0.25693,04/09/2016 08:16:47
51.49926,-0.25724,04/09/2016 08:16:52
51.49926,-0.25736,04/09/2016 08:16:57
51.49926,-0.25736,04/09/2016 08:17:37
51.49927,-0.25752,04/09/2016 08:17:43
51.49926,-0.25738,04/09/2016 08:17:47
51.49927,-0.25752,04/09/2016 08:17:51
51.49927,-0.25752,04/09/2016 08:18:13
51.49926,-0.25737,04/09/2016 08:18:17
51.49923,-0.25724,04/09/2016 08:18:22
51.49915,-0.25749,04/09/2016 08:18:28
51.49916,-0.25749,04/09/2016 08:19:12
51.49925,-0.25712,04/09/2016 08:19:17
51.49925,-0.25712,04/09/2016 08:19:21
51.49926,-0.25725,04/09/2016 08:19:27
51.49925,-0.25709,04/09/2016 08:19:32
51.49925,-0.25712,04/09/2016 08:20:07
51.49891,-0.25741,04/09/2016 08:20:12
51.49885,-0.25743,04/09/2016 08:20:17
51.49888,-0.25743,04/09/2016 08:20:28
51.49895,-0.25745,04/09/2016 08:20:32
51.49922,-0.25715,04/09/2016 08:20:37
51.49925,-0.25711,04/09/2016 08:20:47
51.49926,-0.25726,04/09/2016 08:20:53
51.49926,-0.2575,04/09/2016 08:20:58
51.49927,-0.25752,04/09/2016 08:21:43
51.49926,-0.2573,04/09/2016 08:21:49
51.49926,-0.25735,04/09/2016 08:21:54
51.49926,-0.25717,04/09/2016 08:21:58
51.49926,-0.25724,04/09/2016 08:22:04
51.49926,-0.25729,04/09/2016 08:22:09
51.49926,-0.25742,04/09/2016 08:22:14
51.49927,-0.25752,04/09/2016 08:22:19
51.49905,-0.25747,04/09/2016 08:22:24
51.49886,-0.25743,04/09/2016 08:22:29
51.49836,-0.25733,04/09/2016 08:22:34
51.49803,-0.25725,04/09/2016 08:22:40
51.49766,-0.25718,04/09/2016 08:22:44
51.49738,-0.25691,04/09/2016 08:22:49
51.49744,-0.25633,04/09/2016 08:22:55
51.49747,-0.25604,04/09/2016 08:23:01
51.49773,-0.25609,04/09/2016 08:23:05
51.49835,-0.25621,04/09/2016 08:23:10
51.49889,-0.25633,04/09/2016 08:23:16
51.49934,-0.25642,04/09/2016 08:23:20
51.49991,-0.25653,04/09/2016 08:23:25
51.5006,-0.25667,04/09/2016 08:23:31
51.50105,-0.2568,04/09/2016 08:23:35
51.50126,-0.25711,04/09/2016 08:23:40
51.50145,-0.25727,04/09/2016 08:23:45
51.50151,-0.25758,04/09/2016 08:23:52
51.50152,-0.25767,04/09/2016 08:23:56
51.50155,-0.25785,04/09/2016 08:24:01
51.50154,-0.25784,04/09/2016 08:24:31
51.50156,-0.25793,04/09/2016 08:24:37
51.50157,-0.25804,04/09/2016 08:24:41
51.50156,-0.25793,04/09/2016 08:24:46
51.50153,-0.25775,04/09/2016 08:24:52
51.50153,-0.25772,04/09/2016 08:24:56
51.50158,-0.25742,04/09/2016 08:25:01
51.50156,-0.25772,04/09/2016 08:25:07
51.50155,-0.25791,04/09/2016 08:25:11
51.50156,-0.25795,04/09/2016 08:25:26
51.5015,-0.258,04/09/2016 08:25:31
51.50156,-0.25795,04/09/2016 08:25:36
51.50161,-0.25769,04/09/2016 08:25:41
51.50154,-0.25781,04/09/2016 08:25:46
51.50154,-0.25779,04/09/2016 08:26:11
51.50153,-0.25771,04/09/2016 08:26:16
51.50156,-0.25736,04/09/2016 08:26:22
51.50152,-0.25763,04/09/2016 08:26:27
51.50155,-0.25732,04/09/2016 08:26:32
51.50154,-0.25771,04/09/2016 08:26:37
51.50158,-0.25774,04/09/2016 08:26:43
51.50154,-0.25783,04/09/2016 08:26:47
51.50161,-0.25741,04/09/2016 08:26:52
51.50157,-0.25769,04/09/2016 08:26:58
51.50154,-0.25784,04/09/2016 08:27:02
51.50154,-0.25783,04/09/2016 08:27:07
51.50173,-0.25744,04/09/2016 08:27:13
51.5018,-0.25747,04/09/2016 08:27:17
51.50156,-0.25774,04/09/2016 08:27:22
51.50163,-0.2575,04/09/2016 08:27:28
51.50164,-0.25738,04/09/2016 08:27:34
51.50164,-0.25738,04/09/2016 08:27:42
51.50157,-0.25767,04/09/2016 08:27:48
51.50154,-0.25778,04/09/2016 08:27:53
51.50154,-0.25778,04/09/2016 08:27:57
51.50141,-0.25782,04/09/2016 08:28:04
51.50154,-0.25779,04/09/2016 08:28:08
51.50154,-0.25778,04/09/2016 08:28:13
51.50167,-0.25739,04/09/2016 08:28:18
51.50163,-0.25757,04/09/2016 08:28:23
51.50157,-0.25764,04/09/2016 08:28:29
51.50155,-0.25733,04/09/2016 08:28:34
51.50131,-0.25735,04/09/2016 08:28:39
51.50136,-0.25759,04/09/2016 08:28:44
51.50153,-0.25774,04/09/2016 08:28:49
51.50154,-0.25779,04/09/2016 08:28:54
51.50155,-0.25785,04/09/2016 08:28:59
51.50154,-0.25784,04/09/2016 08:29:03
51.50167,-0.25771,04/09/2016 08:29:09
51.5014,-0.25789,04/09/2016 08:29:14
51.50077,-0.2579,04/09/2016 08:29:19
51.50028,-0.25801,04/09/2016 08:29:25
51.49989,-0.25783,04/09/2016 08:29:29
51.49986,-0.25781,04/09/2016 08:30:18
51.50003,-0.25783,04/09/2016 08:30:25
51.50051,-0.25781,04/09/2016 08:30:29
51.50083,-0.25784,04/09/2016 08:30:34
51.50091,-0.25785,04/09/2016 08:30:40
51.50091,-0.25785,04/09/2016 08:31:10
51.50129,-0.25744,04/09/2016 08:31:14
51.5016,-0.25736,04/09/2016 08:31:20
51.5016,-0.25736,04/09/2016 08:31:25
51.50174,-0.25743,04/09/2016 08:31:30
51.50193,-0.25754,04/09/2016 08:31:35
51.50186,-0.2575,04/09/2016 08:31:40
51.50206,-0.25761,04/09/2016 08:31:45
51.50166,-0.25766,04/09/2016 08:31:50
51.50153,-0.25771,04/09/2016 08:31:55
51.50154,-0.25777,04/09/2016 08:32:04
51.50154,-0.25778,04/09/2016 08:32:10
51.50158,-0.25765,04/09/2016 08:32:16
51.50155,-0.2579,04/09/2016 08:32:20
51.50155,-0.2579,04/09/2016 08:32:24
51.50157,-0.25806,04/09/2016 08:32:31
51.50162,-0.25848,04/09/2016 08:32:35
51.50168,-0.25895,04/09/2016 08:32:40
51.50173,-0.25927,04/09/2016 08:32:46
51.50176,-0.25955,04/09/2016 08:32:50
51.5018,-0.25979,04/09/2016 08:32:55
51.50186,-0.25984,04/09/2016 08:33:01
51.50181,-0.26002,04/09/2016 08:33:05
51.50181,-0.26002,04/09/2016 08:33:10
51.50195,-0.25992,04/09/2016 08:33:16
51.50203,-0.25979,04/09/2016 08:33:19
51.50189,-0.26034,04/09/2016 08:33:25
51.50185,-0.26068,04/09/2016 08:33:31
51.50185,-0.26055,04/09/2016 08:33:35
51.50194,-0.26064,04/09/2016 08:33:40
51.502,-0.26068,04/09/2016 08:33:46
51.502,-0.26068,04/09/2016 08:33:56
51.50191,-0.2606,04/09/2016 08:34:01
51.50184,-0.26068,04/09/2016 08:34:07
51.50182,-0.26043,04/09/2016 08:34:10
51.50182,-0.26035,04/09/2016 08:34:16
51.50182,-0.26035,04/09/2016 08:34:26
51.50185,-0.26065,04/09/2016 08:34:31
51.50184,-0.26068,04/09/2016 08:34:52
51.50182,-0.26041,04/09/2016 08:34:56
51.50182,-0.26036,04/09/2016 08:35:01
51.50183,-0.26054,04/09/2016 08:35:07
51.50182,-0.26036,04/09/2016 08:35:11
51.50182,-0.26036,04/09/2016 08:35:22
51.50183,-0.26063,04/09/2016 08:35:26
51.50184,-0.26068,04/09/2016 08:36:22
51.50182,-0.26037,04/09/2016 08:36:28
51.50186,-0.26065,04/09/2016 08:36:32
51.50184,-0.26045,04/09/2016 08:36:37
51.50182,-0.26036,04/09/2016 08:36:43
51.50182,-0.26029,04/09/2016 08:37:23
51.50182,-0.26027,04/09/2016 08:37:28
51.50181,-0.26022,04/09/2016 08:37:44
51.50187,-0.25982,04/09/2016 08:37:49
51.50195,-0.26012,04/09/2016 08:37:55
51.50188,-0.26048,04/09/2016 08:37:59
51.50182,-0.26026,04/09/2016 08:38:04
51.50181,-0.26017,04/09/2016 08:38:10
51.50181,-0.26009,04/09/2016 08:38:14
51.50181,-0.26015,04/09/2016 08:38:44
51.50182,-0.26024,04/09/2016 08:38:49
51.50182,-0.26023,04/09/2016 08:38:59
51.50191,-0.25979,04/09/2016 08:39:05
51.50204,-0.25979,04/09/2016 08:39:10
51.50214,-0.2598,04/09/2016 08:39:15
51.50224,-0.2598,04/09/2016 08:39:21
51.5021,-0.26011,04/09/2016 08:39:26
51.50199,-0.26066,04/09/2016 08:39:31
51.50183,-0.26032,04/09/2016 08:39:37
51.50182,-0.26034,04/09/2016 08:39:41
51.50184,-0.26068,04/09/2016 08:39:46
51.50184,-0.26068,04/09/2016 08:39:52
51.50182,-0.26031,04/09/2016 08:39:56
51.50182,-0.26045,04/09/2016 08:40:01
51.50184,-0.26068,04/09/2016 08:40:07
51.50184,-0.26068,04/09/2016 08:41:31
51.50182,-0.2603,04/09/2016 08:41:37
51.50182,-0.26038,04/09/2016 08:41:41
51.50183,-0.2605,04/09/2016 08:41:46
51.50184,-0.26068,04/09/2016 08:41:52
51.50183,-0.26057,04/09/2016 08:41:56
51.50183,-0.26067,04/09/2016 08:42:01
51.50183,-0.26047,04/09/2016 08:42:07
51.50183,-0.2605,04/09/2016 08:42:11
51.50184,-0.26068,04/09/2016 08:42:16
51.50182,-0.26045,04/09/2016 08:42:22
51.50193,-0.2606,04/09/2016 08:42:26
51.50182,-0.26039,04/09/2016 08:42:32
51.50182,-0.26044,04/09/2016 08:42:42
51.50183,-0.26049,04/09/2016 08:42:47
51.50182,-0.26043,04/09/2016 08:42:53
51.50184,-0.26068,04/09/2016 08:42:58
51.50209,-0.26068,04/09/2016 08:43:04
51.50242,-0.26068,04/09/2016 08:43:08
51.5026,-0.26069,04/09/2016 08:43:13
51.50259,-0.26102,04/09/2016 08:43:19
51.50258,-0.26127,04/09/2016 08:43:25
51.50257,-0.26171,04/09/2016 08:43:31
51.50256,-0.26197,04/09/2016 08:43:35
51.50257,-0.26192,04/09/2016 08:43:40
51.50248,-0.26197,04/09/2016 08:43:46
51.50221,-0.26197,04/09/2016 08:43:50
51.50168,-0.26184,04/09/2016 08:43:55
51.50131,-0.26169,04/09/2016 08:44:01
51.50097,-0.26165,04/09/2016 08:44:05
51.50059,-0.26163,04/09/2016 08:44:10
51.50012,-0.26167,04/09/2016 08:44:16
51.49951,-0.26182,04/09/2016 08:44:20
51.49921,-0.2619,04/09/2016 08:44:25
51.49891,-0.26213,04/09/2016 08:44:31
51.49887,-0.26216,04/09/2016 08:44:35
51.49885,-0.26218,04/09/2016 08:44:40
51.49885,-0.26219,04/09/2016 08:45:22
51.4988,-0.2622,04/09/2016 08:45:26
51.49881,-0.2622,04/09/2016 08:50:49
51.49886,-0.26218,04/09/2016 08:50:55
51.49886,-0.26218,04/09/2016 08:56:07
51.49876,-0.26221,04/09/2016 08:56:11
51.49875,-0.26222,04/09/2016 08:59:25
51.49868,-0.26224,04/09/2016 08:59:30
51.4987,-0.26224,04/09/2016 08:59:50
51.49854,-0.26229,04/09/2016 08:59:55
51.49823,-0.26239,04/09/2016 09:00:01
51.49795,-0.26248,04/09/2016 09:00:05
51.49784,-0.26221,04/09/2016 09:00:10
51.49775,-0.26166,04/09/2016 09:00:16
51.49766,-0.26165,04/09/2016 09:00:22
51.49746,-0.26163,04/09/2016 09:00:28
51.49737,-0.26163,04/09/2016 09:00:34
51.49736,-0.26163,04/09/2016 09:01:08
51.4973,-0.26162,04/09/2016 09:01:13
51.49734,-0.26163,04/09/2016 09:04:25
51.49763,-0.26164,04/09/2016 09:04:31
51.49775,-0.26166,04/09/2016 09:04:35
51.49775,-0.26166,04/09/2016 09:07:31
51.49762,-0.26163,04/09/2016 09:07:37
51.49736,-0.26163,04/09/2016 09:07:43
51.49739,-0.26163,04/09/2016 09:08:58
51.4965,-0.26182,04/09/2016 09:09:04
51.49581,-0.26178,04/09/2016 09:09:08
51.49563,-0.26187,04/09/2016 09:09:14
51.49565,-0.26185,04/09/2016 09:09:19
51.49566,-0.26199,04/09/2016 09:09:25
51.49573,-0.26224,04/09/2016 09:09:29
51.49577,-0.26236,04/09/2016 09:09:35
51.49579,-0.26239,04/09/2016 09:09:46
51.4958,-0.26242,04/09/2016 09:09:50
51.49578,-0.26238,04/09/2016 09:10:32
51.49572,-0.26221,04/09/2016 09:10:37
51.49569,-0.2621,04/09/2016 09:10:43
51.49575,-0.2623,04/09/2016 09:10:47
51.4958,-0.26243,04/09/2016 09:10:52
51.49594,-0.26278,04/09/2016 09:10:58
51.49595,-0.2628,04/09/2016 09:11:32
51.49577,-0.26235,04/09/2016 09:11:37
51.49579,-0.26241,04/09/2016 09:16:25
51.49595,-0.2628,04/09/2016 09:16:31
51.49595,-0.2628,04/09/2016 09:16:40
51.49584,-0.26254,04/09/2016 09:16:46
51.49584,-0.26254,04/09/2016 09:16:55
51.49576,-0.26231,04/09/2016 09:17:01
51.49576,-0.26231,04/09/2016 09:17:05
51.49563,-0.26187,04/09/2016 09:17:11
51.49563,-0.26187,04/09/2016 09:17:22
51.49565,-0.26198,04/09/2016 09:17:26
51.49572,-0.26221,04/09/2016 09:17:32
51.49572,-0.26221,04/09/2016 09:17:43
51.49577,-0.26235,04/09/2016 09:17:47
51.49584,-0.26254,04/09/2016 09:17:52
51.49584,-0.26254,04/09/2016 09:18:07
51.49592,-0.26274,04/09/2016 09:18:13
51.49611,-0.26268,04/09/2016 09:18:17
51.49636,-0.26279,04/09/2016 09:18:22
51.49661,-0.26303,04/09/2016 09:18:28
51.49687,-0.26312,04/09/2016 09:18:34
51.49695,-0.26314,04/09/2016 09:18:38
51.49701,-0.26316,04/09/2016 09:18:43
51.49727,-0.26325,04/09/2016 09:18:49
51.49786,-0.26296,04/09/2016 09:18:53
51.49789,-0.26247,04/09/2016 09:18:58
51.49782,-0.2621,04/09/2016 09:19:04
51.49772,-0.26165,04/09/2016 09:19:08
51.49747,-0.26163,04/09/2016 09:19:13
51.49693,-0.26159,04/09/2016 09:19:19
51.49637,-0.26155,04/09/2016 09:19:23
51.49598,-0.26169,04/09/2016 09:19:28
51.49562,-0.26186,04/09/2016 09:19:34
51.4956,-0.26175,04/09/2016 09:19:38
51.4955,-0.26126,04/09/2016 09:19:43
51.49534,-0.26026,04/09/2016 09:19:49
51.49539,-0.25976,04/09/2016 09:19:53
51.49567,-0.25979,04/09/2016 09:19:59
51.49605,-0.25983,04/09/2016 09:20:04
51.49661,-0.25988,04/09/2016 09:20:10
51.49709,-0.25994,04/09/2016 09:20:14
51.49754,-0.25998,04/09/2016 09:20:19
51.49788,-0.25989,04/09/2016 09:20:26
51.49779,-0.25959,04/09/2016 09:20:31
51.49748,-0.25876,04/09/2016 09:20:37
51.49731,-0.25802,04/09/2016 09:20:41
51.49734,-0.25733,04/09/2016 09:20:46
51.49742,-0.25656,04/09/2016 09:20:52
51.49747,-0.25587,04/09/2016 09:20:56
51.4975,-0.25544,04/09/2016 09:21:01
51.49751,-0.25502,04/09/2016 09:21:07
51.49778,-0.25516,04/09/2016 09:21:13
51.4975,-0.25573,04/09/2016 09:21:17
51.49771,-0.25608,04/09/2016 09:21:22
51.49779,-0.2561,04/09/2016 09:21:28
51.49777,-0.2561,04/09/2016 09:21:32
51.49753,-0.25593,04/09/2016 09:21:37
51.49768,-0.25603,04/09/2016 09:21:43
51.49785,-0.25611,04/09/2016 09:21:49
51.49784,-0.25611,04/09/2016 09:22:13
51.49776,-0.25609,04/09/2016 09:22:19
51.49772,-0.25609,04/09/2016 09:23:59
51.4976,-0.25606,04/09/2016 09:24:04
51.49759,-0.25606,04/09/2016 09:29:46
51.49747,-0.25603,04/09/2016 09:29:52
51.49747,-0.25601,04/09/2016 09:30:01
51.49769,-0.25608,04/09/2016 09:30:07
