Latitude,Longitude,Time
51.75681,-0.24502,04/09/2016 08:15:19
51.75582,-0.24544,04/09/2016 08:15:24
51.75479,-0.24584,04/09/2016 08:15:29
51.75376,-0.24655,04/09/2016 08:15:35
51.753,-0.24697,04/09/2016 08:15:40
51.75269,-0.24641,04/09/2016 08:15:45
51.7528,-0.24536,04/09/2016 08:15:50
51.7526,-0.24444,04/09/2016 08:15:55
51.75212,-0.24446,04/09/2016 08:16:00
51.75187,-0.24574,04/09/2016 08:16:06
51.75166,-0.24708,04/09/2016 08:16:11
51.75109,-0.24835,04/09/2016 08:16:16
51.75022,-0.24968,04/09/2016 08:16:21
51.74943,-0.25104,04/09/2016 08:16:26
51.74871,-0.25257,04/09/2016 08:16:31
51.74803,-0.25428,04/09/2016 08:16:36
51.74736,-0.25603,04/09/2016 08:16:41
51.74674,-0.25766,04/09/2016 08:16:46
51.74615,-0.25919,04/09/2016 08:16:51
51.74563,-0.26055,04/09/2016 08:16:56
51.74513,-0.26184,04/09/2016 08:17:01
51.74465,-0.26308,04/09/2016 08:17:06
51.7442,-0.26426,04/09/2016 08:17:11
51.74379,-0.26525,04/09/2016 08:17:16
51.74351,-0.26597,04/09/2016 08:17:21
51.74317,-0.26688,04/09/2016 08:17:26
51.74277,-0.26726,04/09/2016 08:17:31
51.7422,-0.26733,04/09/2016 08:17:36
51.74184,-0.26696,04/09/2016 08:17:41
51.74156,-0.26604,04/09/2016 08:17:47
51.74128,-0.26516,04/09/2016 08:17:52
51.74092,-0.26406,04/09/2016 08:17:57
51.74049,-0.26293,04/09/2016 08:18:03
51.74015,-0.26202,04/09/2016 08:18:08
51.73993,-0.2611,04/09/2016 08:18:13
51.73973,-0.26013,04/09/2016 08:18:18
51.73951,-0.2592,04/09/2016 08:18:23
51.73918,-0.25834,04/09/2016 08:18:28
51.73891,-0.2574,04/09/2016 08:18:33
51.73872,-0.25647,04/09/2016 08:18:38
51.73852,-0.25545,04/09/2016 08:18:43
51.73824,-0.2546,04/09/2016 08:18:48
51.738,-0.254,04/09/2016 08:18:53
51.73773,-0.2535,04/09/2016 08:18:58
51.73735,-0.25277,04/09/2016 08:19:03
51.73701,-0.252,04/09/2016 08:19:08
51.73685,-0.25115,04/09/2016 08:19:14
51.73669,-0.2505,04/09/2016 08:19:19
51.73648,-0.24966,04/09/2016 08:19:24
51.73622,-0.24867,04/09/2016 08:19:29
51.73599,-0.24772,04/09/2016 08:19:34
51.7357,-0.24687,04/09/2016 08:19:39
51.7354,-0.24606,04/09/2016 08:19:44
51.73512,-0.24535,04/09/2016 08:19:49
51.73499,-0.245,04/09/2016 08:19:54
51.73501,-0.24504,04/09/2016 08:21:10
51.73502,-0.24508,04/09/2016 08:21:15
51.73489,-0.24475,04/09/2016 08:21:20
51.73457,-0.24439,04/09/2016 08:21:25
51.73407,-0.24407,04/09/2016 08:21:30
51.73344,-0.24373,04/09/2016 08:21:35
51.73283,-0.24337,04/09/2016 08:21:40
51.73222,-0.24292,04/09/2016 08:21:45
51.73177,-0.24208,04/09/2016 08:21:50
51.73128,-0.24105,04/09/2016 08:21:55
51.73076,-0.23965,04/09/2016 08:22:00
51.73024,-0.23818,04/09/2016 08:22:05
51.72973,-0.2367,04/09/2016 08:22:10
51.7292,-0.23522,04/09/2016 08:22:15
51.72869,-0.23375,04/09/2016 08:22:20
51.7282,-0.23235,04/09/2016 08:22:25
51.72798,-0.23095,04/09/2016 08:22:30
51.72781,-0.22964,04/09/2016 08:22:35
51.72791,-0.22839,04/09/2016 08:22:40
51.72803,-0.22697,04/09/2016 08:22:45
51.72808,-0.22618,04/09/2016 08:22:50
51.72779,-0.22595,04/09/2016 08:22:55
51.72703,-0.22533,04/09/2016 08:23:00
51.72582,-0.22434,04/09/2016 08:23:06
51.72455,-0.22336,04/09/2016 08:23:12
51.72354,-0.22302,04/09/2016 08:23:17
51.72242,-0.22304,04/09/2016 08:23:22
51.72129,-0.22308,04/09/2016 08:23:27
51.72013,-0.22311,04/09/2016 08:23:32
51.71894,-0.22315,04/09/2016 08:23:37
51.71775,-0.22318,04/09/2016 08:23:42
51.71645,-0.22301,04/09/2016 08:23:47
51.71551,-0.22279,04/09/2016 08:23:52
51.7142,-0.22214,04/09/2016 08:23:58
51.71323,-0.22152,04/09/2016 08:24:03
51.71234,-0.22072,04/09/2016 08:24:08
51.71139,-0.21999,04/09/2016 08:24:13
51.71047,-0.21935,04/09/2016 08:24:18
51.70945,-0.21865,04/09/2016 08:24:23
51.70825,-0.21827,04/09/2016 08:24:29
51.70731,-0.21857,04/09/2016 08:24:34
51.70643,-0.21907,04/09/2016 08:24:39
51.70552,-0.2192,04/09/2016 08:24:46
51.70492,-0.21939,04/09/2016 08:24:51
51.70425,-0.21967,04/09/2016 08:24:57
51.70374,-0.21954,04/09/2016 08:25:02
51.70325,-0.21974,04/09/2016 08:25:07
51.70255,-0.22009,04/09/2016 08:25:12
51.7021,-0.21984,04/09/2016 08:25:17
51.70177,-0.21931,04/09/2016 08:25:22
51.70148,-0.21882,04/09/2016 08:25:27
51.7012,-0.21846,04/09/2016 08:25:32
51.70115,-0.21765,04/09/2016 08:25:37
51.70109,-0.21653,04/09/2016 08:25:42
51.70127,-0.21553,04/09/2016 08:25:47
51.7014,-0.21453,04/09/2016 08:25:52
51.70147,-0.21352,04/09/2016 08:25:58
51.70136,-0.21339,04/09/2016 08:26:03
51.70088,-0.21349,04/09/2016 08:26:08
51.70038,-0.21371,04/09/2016 08:26:13
51.69996,-0.21388,04/09/2016 08:26:18
51.69968,-0.21331,04/09/2016 08:26:23
51.69954,-0.21253,04/09/2016 08:26:28
51.69931,-0.21139,04/09/2016 08:26:34
51.69913,-0.2104,04/09/2016 08:26:40
51.69899,-0.20963,04/09/2016 08:26:45
51.69886,-0.20892,04/09/2016 08:26:50
51.69878,-0.20844,04/09/2016 08:26:55
51.69861,-0.20844,04/09/2016 08:27:00
51.69814,-0.20845,04/09/2016 08:27:05
51.69773,-0.20846,04/09/2016 08:27:10
51.69749,-0.20848,04/09/2016 08:27:15
51.69712,-0.20846,04/09/2016 08:27:20
51.69675,-0.20842,04/09/2016 08:27:25
51.69651,-0.20839,04/09/2016 08:27:30
51.69648,-0.20839,04/09/2016 08:29:47
51.69634,-0.20837,04/09/2016 08:29:52
51.69634,-0.20837,04/09/2016 08:35:08
51.6964,-0.20838,04/09/2016 08:35:14
51.69661,-0.2084,04/09/2016 08:35:19
51.69663,-0.20841,04/09/2016 08:40:44
51.69654,-0.2084,04/09/2016 08:40:54
51.6961,-0.20834,04/09/2016 08:41:00
51.6957,-0.20828,04/09/2016 08:41:05
51.69519,-0.20819,04/09/2016 08:41:10
51.69478,-0.20811,04/09/2016 08:41:15
51.69469,-0.20791,04/09/2016 08:41:20
51.6947,-0.2073,04/09/2016 08:41:25
51.6946,-0.20657,04/09/2016 08:41:30
51.69441,-0.20581,04/09/2016 08:41:35
51.69418,-0.20494,04/09/2016 08:41:40
51.69401,-0.20433,04/09/2016 08:41:46
51.69389,-0.20444,04/09/2016 08:41:51
51.69352,-0.20479,04/09/2016 08:41:56
51.693,-0.20529,04/09/2016 08:42:01
51.69261,-0.20567,04/09/2016 08:42:06
51.69221,-0.20613,04/09/2016 08:42:11
51.69176,-0.20664,04/09/2016 08:42:16
51.69143,-0.20744,04/09/2016 08:42:21
51.69097,-0.208,04/09/2016 08:42:26
51.69038,-0.20825,04/09/2016 08:42:31
51.68966,-0.2084,04/09/2016 08:42:36
51.68888,-0.20855,04/09/2016 08:42:41
51.68837,-0.2079,04/09/2016 08:42:46
51.68782,-0.20687,04/09/2016 08:42:51
51.6873,-0.20568,04/09/2016 08:42:56
51.68683,-0.20461,04/09/2016 08:43:01
51.68662,-0.20418,04/09/2016 08:43:06
51.68649,-0.2043,04/09/2016 08:43:11
51.68584,-0.2049,04/09/2016 08:43:17
51.68487,-0.20581,04/09/2016 08:43:22
51.68384,-0.20659,04/09/2016 08:43:27
51.68279,-0.20712,04/09/2016 08:43:32
51.68172,-0.2075,04/09/2016 08:43:37
51.68076,-0.20759,04/09/2016 08:43:42
51.68003,-0.20742,04/09/2016 08:43:47
51.67966,-0.20734,04/09/2016 08:43:52
51.67965,-0.20737,04/09/2016 08:44:02
51.6796,-0.20831,04/09/2016 08:44:07
51.67927,-0.20961,04/09/2016 08:44:13
51.67891,-0.21115,04/09/2016 08:44:18
51.67865,-0.21258,04/09/2016 08:44:23
51.67844,-0.21369,04/09/2016 08:44:28
51.67822,-0.21425,04/09/2016 08:44:33
51.67792,-0.2146,04/09/2016 08:44:38
51.67741,-0.21552,04/09/2016 08:44:46
51.67717,-0.21638,04/09/2016 08:44:51
51.67695,-0.21714,04/09/2016 08:44:56
51.67677,-0.21774,04/09/2016 08:45:01
51.67647,-0.21786,04/09/2016 08:45:06
51.67594,-0.21727,04/09/2016 08:45:11
51.67522,-0.21647,04/09/2016 08:45:16
51.67439,-0.21579,04/09/2016 08:45:21
51.67349,-0.21513,04/09/2016 08:45:26
51.67259,-0.21445,04/09/2016 08:45:31
51.67165,-0.21376,04/09/2016 08:45:36
51.6705,-0.21305,04/09/2016 08:45:42
51.66948,-0.2126,04/09/2016 08:45:47
51.66849,-0.21219,04/09/2016 08:45:52
51.66754,-0.21167,04/09/2016 08:45:57
51.66665,-0.21095,04/09/2016 08:46:02
51.66581,-0.21025,04/09/2016 08:46:07
51.6649,-0.2095,04/09/2016 08:46:12
51.66401,-0.20878,04/09/2016 08:46:17
51.6631,-0.20811,04/09/2016 08:46:22
51.66225,-0.2075,04/09/2016 08:46:27
51.66134,-0.20686,04/09/2016 08:46:32
51.66045,-0.20624,04/09/2016 08:46:37
51.65972,-0.2057,04/09/2016 08:46:42
51.65907,-0.2052,04/09/2016 08:46:48
51.65853,-0.20481,04/09/2016 08:46:53
51.65802,-0.20442,04/09/2016 08:46:58
51.6575,-0.20389,04/09/2016 08:47:03
51.65703,-0.20327,04/09/2016 08:47:08
51.65662,-0.20248,04/09/2016 08:47:13
51.65627,-0.20182,04/09/2016 08:47:18
51.65575,-0.20184,04/09/2016 08:47:23
51.65512,-0.20172,04/09/2016 08:47:28
51.65468,-0.20164,04/09/2016 08:47:33
51.65438,-0.20158,04/09/2016 08:47:38
51.65389,-0.20147,04/09/2016 08:47:43
51.65348,-0.20115,04/09/2016 08:47:48
51.65324,-0.20055,04/09/2016 08:47:53
51.6531,-0.2001,04/09/2016 08:47:58
51.65302,-0.20014,04/09/2016 08:48:03
51.65304,-0.1999,04/09/2016 08:48:09
51.65275,-0.19921,04/09/2016 08:48:14
51.65285,-0.19883,04/09/2016 08:48:19
51.65297,-0.19853,04/09/2016 08:48:24
51.65301,-0.19821,04/09/2016 08:48:29
51.65303,-0.19809,04/09/2016 08:48:34
51.65309,-0.19755,04/09/2016 08:48:39
51.65317,-0.19685,04/09/2016 08:48:44
51.6533,-0.19647,04/09/2016 08:48:49
51.65332,-0.19649,04/09/2016 08:58:58
51.65346,-0.1966,04/09/2016 08:59:03
51.65359,-0.19674,04/09/2016 08:59:08
51.65372,-0.1969,04/09/2016 08:59:13
51.65375,-0.19694,04/09/2016 09:06:07
51.65387,-0.19705,04/09/2016 09:06:17
51.65375,-0.19694,04/09/2016 09:06:24
51.65352,-0.19665,04/09/2016 09:06:29
51.65327,-0.19645,04/09/2016 09:06:34
51.65319,-0.1967,04/09/2016 09:06:39
51.65316,-0.19688,04/09/2016 09:06:44
51.65309,-0.19755,04/09/2016 09:06:49
51.65301,-0.19824,04/09/2016 09:06:54
51.65288,-0.19877,04/09/2016 09:06:59
51.65265,-0.199,04/09/2016 09:07:05
51.65243,-0.19857,04/09/2016 09:07:10
51.65199,-0.19786,04/09/2016 09:07:15
51.65153,-0.19725,04/09/2016 09:07:20
51.65115,-0.19665,04/09/2016 09:07:25
51.6512,-0.1962,04/09/2016 09:07:30
51.65139,-0.19557,04/09/2016 09:07:35
51.65166,-0.19471,04/09/2016 09:07:40
51.65195,-0.19382,04/09/2016 09:07:45
51.65223,-0.19294,04/09/2016 09:07:50
51.6525,-0.1921,04/09/2016 09:07:55
51.65276,-0.19121,04/09/2016 09:08:00
51.65304,-0.19031,04/09/2016 09:08:05
51.65327,-0.18948,04/09/2016 09:08:10
51.65339,-0.18858,04/09/2016 09:08:15
51.65334,-0.18761,04/09/2016 09:08:20
51.65323,-0.18674,04/09/2016 09:08:25
51.65294,-0.186,04/09/2016 09:08:30
51.65286,-0.18546,04/09/2016 09:08:35
51.65288,-0.18483,04/09/2016 09:08:40
51.65293,-0.18394,04/09/2016 09:08:45
51.65301,-0.18285,04/09/2016 09:08:51
51.65304,-0.18207,04/09/2016 09:08:56
51.65311,-0.18185,04/09/2016 09:09:01
51.65343,-0.18185,04/09/2016 09:09:07
51.65401,-0.18187,04/09/2016 09:09:12
51.65461,-0.18188,04/09/2016 09:09:17
51.6551,-0.18189,04/09/2016 09:09:22
51.6556,-0.1819,04/09/2016 09:09:27
51.65606,-0.18191,04/09/2016 09:09:32
51.65627,-0.18191,04/09/2016 09:09:37
51.65625,-0.18191,04/09/2016 09:09:42
51.65615,-0.18191,04/09/2016 09:09:47
51.65607,-0.18191,04/09/2016 09:09:57
51.65607,-0.18191,04/09/2016 09:11:41
51.65613,-0.18191,04/09/2016 09:11:47
51.65618,-0.18191,04/09/2016 09:11:51
51.65621,-0.18191,04/09/2016 09:13:05
51.65628,-0.18191,04/09/2016 09:13:10
51.65655,-0.18192,04/09/2016 09:13:15
51.65697,-0.18193,04/09/2016 09:13:20
51.65732,-0.18193,04/09/2016 09:13:25
51.65725,-0.18185,04/09/2016 09:13:30
51.65717,-0.18193,04/09/2016 09:13:35
51.65676,-0.18192,04/09/2016 09:13:42
51.65636,-0.18192,04/09/2016 09:13:47
51.65573,-0.1819,04/09/2016 09:13:52
51.65554,-0.1819,04/09/2016 09:13:57
51.65558,-0.1819,04/09/2016 09:14:07
51.65527,-0.1819,04/09/2016 09:14:12
51.65492,-0.18189,04/09/2016 09:14:17
51.65449,-0.18188,04/09/2016 09:14:22
51.65403,-0.18187,04/09/2016 09:14:27
51.65366,-0.18186,04/09/2016 09:14:32
51.6535,-0.18185,04/09/2016 09:14:37
51.65344,-0.18185,04/09/2016 09:14:42
51.65344,-0.18185,04/09/2016 09:21:50
51.65336,-0.18185,04/09/2016 09:21:54
51.65317,-0.18185,04/09/2016 09:21:59
51.65305,-0.18185,04/09/2016 09:22:04
51.65303,-0.18234,04/09/2016 09:22:09
51.653,-0.1831,04/09/2016 09:22:14
51.65294,-0.18386,04/09/2016 09:22:19
51.65288,-0.18478,04/09/2016 09:22:24
51.65285,-0.18558,04/09/2016 09:22:29
51.65305,-0.18629,04/09/2016 09:22:34
51.65333,-0.18732,04/09/2016 09:22:40
51.65338,-0.18823,04/09/2016 09:22:45
51.65336,-0.18903,04/09/2016 09:22:50
51.65322,-0.18971,04/09/2016 09:22:55
51.65289,-0.18954,04/09/2016 09:23:00
51.65261,-0.18922,04/09/2016 09:23:05
51.65237,-0.18962,04/09/2016 09:23:10
51.65198,-0.19031,04/09/2016 09:23:16
51.65163,-0.1909,04/09/2016 09:23:21
51.65123,-0.19121,04/09/2016 09:23:26
51.65092,-0.19141,04/09/2016 09:23:31
51.65081,-0.19149,04/09/2016 09:23:36
51.65085,-0.19146,04/09/2016 09:23:41
51.65087,-0.19145,04/09/2016 09:23:46
51.65094,-0.1914,04/09/2016 09:23:51
51.651,-0.19136,04/09/2016 09:23:56
51.65104,-0.19133,04/09/2016 09:28:22
51.65142,-0.19108,04/09/2016 09:28:27
51.65182,-0.19059,04/09/2016 09:28:32
51.65218,-0.18997,04/09/2016 09:28:37
51.6525,-0.1894,04/09/2016 09:28:42
51.65261,-0.18916,04/09/2016 09:28:47
51.65247,-0.18895,04/09/2016 09:28:52
51.65215,-0.18846,04/09/2016 09:28:58
51.65177,-0.18787,04/09/2016 09:29:03
51.65146,-0.18748,04/09/2016 09:29:08
51.65137,-0.18764,04/09/2016 09:29:13
51.65121,-0.18797,04/09/2016 09:29:18
51.65115,-0.18809,04/09/2016 09:29:23
51.65103,-0.18832,04/09/2016 09:29:28
51.65079,-0.18881,04/09/2016 09:29:33
51.65047,-0.18944,04/09/2016 09:29:38
51.65009,-0.19004,04/09/2016 09:29:43
51.64967,-0.19046,04/09/2016 09:29:48
51.64925,-0.19071,04/09/2016 09:29:54
51.64897,-0.19053,04/09/2016 09:29:59
51.64858,-0.19011,04/09/2016 09:30:04
51.64815,-0.18968,04/09/2016 09:30:09
51.64769,-0.18927,04/09/2016 09:30:14
51.6474,-0.18916,04/09/2016 09:30:19
51.64727,-0.18881,04/09/2016 09:30:25
51.64701,-0.18792,04/09/2016 09:30:30
51.64697,-0.1871,04/09/2016 09:30:35
51.64702,-0.1859,04/09/2016 09:30:42
51.64713,-0.185,04/09/2016 09:30:47
51.64741,-0.18419,04/09/2016 09:30:52
51.64732,-0.18376,04/09/2016 09:30:58
51.64708,-0.18306,04/09/2016 09:31:03
51.64678,-0.18221,04/09/2016 09:31:08
51.64648,-0.18132,04/09/2016 09:31:13
51.64617,-0.18041,04/09/2016 09:31:19
51.64593,-0.1797,04/09/2016 09:31:24
51.64575,-0.17919,04/09/2016 09:31:29
51.64572,-0.17909,04/09/2016 09:31:34
51.64566,-0.17893,04/09/2016 09:31:39
51.64567,-0.17895,04/09/2016 09:31:59
51.64569,-0.17901,04/09/2016 09:32:04
51.64571,-0.17907,04/09/2016 09:33:44
51.64573,-0.17914,04/09/2016 09:33:50
51.64573,-0.17913,04/09/2016 09:37:19
51.6456,-0.17876,04/09/2016 09:37:25
51.64539,-0.17813,04/09/2016 09:37:31
51.64522,-0.17765,04/09/2016 09:37:36
51.64532,-0.1774,04/09/2016 09:37:41
51.64574,-0.17711,04/09/2016 09:37:46
51.64632,-0.1767,04/09/2016 09:37:51
51.64677,-0.17636,04/09/2016 09:37:56
51.64714,-0.17594,04/09/2016 09:38:01
51.64752,-0.17548,04/09/2016 09:38:06
51.64802,-0.17521,04/09/2016 09:38:11
51.64847,-0.17516,04/09/2016 09:38:16
51.64898,-0.1751,04/09/2016 09:38:21
51.64944,-0.17505,04/09/2016 09:38:26
51.64979,-0.175,04/09/2016 09:38:31
51.65003,-0.17507,04/09/2016 09:38:36
51.65015,-0.17514,04/09/2016 09:38:41
51.65193,-0.17622,04/09/2016 09:38:59
51.65234,-0.17643,04/09/2016 09:39:04
51.65253,-0.17635,04/09/2016 09:39:09
51.65267,-0.17601,04/09/2016 09:39:14
51.65274,-0.17574,04/09/2016 09:39:19
51.65259,-0.17564,04/09/2016 09:39:24
51.65242,-0.17552,04/09/2016 09:39:29
51.65233,-0.17547,04/09/2016 09:39:34
51.65227,-0.1756,04/09/2016 09:39:39
51.65233,-0.17547,04/09/2016 09:39:44
51.65233,-0.17547,04/09/2016 09:43:37
51.65237,-0.1755,04/09/2016 09:43:42
51.65261,-0.17565,04/09/2016 09:43:47
51.65269,-0.17594,04/09/2016 09:43:52
51.65255,-0.17632,04/09/2016 09:43:58
51.65227,-0.1764,04/09/2016 09:44:03
51.65211,-0.17646,04/09/2016 09:44:08
51.65201,-0.17685,04/09/2016 09:44:13
51.65184,-0.17755,04/09/2016 09:44:18
51.65165,-0.17832,04/09/2016 09:44:23
51.65146,-0.17914,04/09/2016 09:44:28
51.65145,-0.17919,04/09/2016 09:44:33
51.65161,-0.17959,04/09/2016 09:44:38
51.65187,-0.18012,04/09/2016 09:44:43
51.65221,-0.18055,04/09/2016 09:44:48
51.65224,-0.1806,04/09/2016 09:44:53
51.65226,-0.18063,04/09/2016 09:44:58
51.65225,-0.18061,04/09/2016 09:57:40
51.65236,-0.18075,04/09/2016 09:57:45
51.65238,-0.18078,04/09/2016 10:04:34
51.65254,-0.18098,04/09/2016 10:04:39
51.6529,-0.18144,04/09/2016 10:04:44
51.65304,-0.18217,04/09/2016 10:04:49
51.653,-0.18298,04/09/2016 10:04:54
51.65294,-0.18382,04/09/2016 10:04:59
51.65288,-0.18472,04/09/2016 10:05:04
51.65285,-0.18555,04/09/2016 10:05:09
51.6525,-0.18617,04/09/2016 10:05:14
51.65209,-0.18667,04/09/2016 10:05:19
51.65157,-0.18733,04/09/2016 10:05:25
51.65118,-0.18802,04/09/2016 10:05:30
51.65082,-0.18874,04/09/2016 10:05:35
51.65047,-0.18944,04/09/2016 10:05:40
51.6501,-0.19003,04/09/2016 10:05:45
51.64975,-0.19038,04/09/2016 10:05:50
51.64941,-0.19072,04/09/2016 10:05:55
51.64909,-0.19066,04/09/2016 10:06:00
51.64881,-0.19036,04/09/2016 10:06:05
51.6485,-0.19002,04/09/2016 10:06:10
51.64797,-0.18952,04/09/2016 10:06:15
51.64756,-0.18917,04/09/2016 10:06:20
51.64744,-0.18916,04/09/2016 10:06:25
51.64741,-0.18922,04/09/2016 10:06:31
51.64748,-0.18944,04/09/2016 10:06:36
51.6477,-0.19015,04/09/2016 10:06:41
51.64783,-0.19077,04/09/2016 10:06:46
51.64774,-0.19117,04/09/2016 10:06:51
51.6478,-0.19194,04/09/2016 10:06:56
51.64786,-0.19261,04/09/2016 10:07:01
51.64765,-0.19334,04/09/2016 10:07:06
51.64753,-0.19379,04/09/2016 10:07:11
51.64755,-0.19375,04/09/2016 10:07:16
51.64764,-0.19381,04/09/2016 10:07:21
51.64762,-0.1938,04/09/2016 10:07:32
51.6476,-0.19378,04/09/2016 10:07:37
51.64759,-0.19358,04/09/2016 10:07:42
51.64771,-0.19314,04/09/2016 10:07:47
51.64786,-0.19261,04/09/2016 10:07:52
51.64786,-0.19261,04/09/2016 10:07:57
51.64757,-0.19258,04/09/2016 10:08:02
51.64701,-0.19254,04/09/2016 10:08:07
51.6465,-0.19293,04/09/2016 10:08:12
51.64595,-0.19323,04/09/2016 10:08:17
51.64537,-0.19339,04/09/2016 10:08:22
51.64464,-0.19378,04/09/2016 10:08:28
51.64406,-0.19409,04/09/2016 10:08:33
51.64385,-0.1942,04/09/2016 10:08:38
51.64383,-0.19422,04/09/2016 10:08:48
51.64346,-0.19441,04/09/2016 10:08:53
51.64288,-0.19473,04/09/2016 10:08:58
51.64229,-0.19505,04/09/2016 10:09:03
51.64171,-0.19547,04/09/2016 10:09:08
51.64116,-0.1959,04/09/2016 10:09:13
51.64067,-0.19629,04/09/2016 10:09:18
51.64015,-0.19671,04/09/2016 10:09:23
51.63985,-0.1972,04/09/2016 10:09:28
51.63951,-0.19794,04/09/2016 10:09:34
51.63921,-0.19831,04/09/2016 10:09:39
51.63863,-0.19835,04/09/2016 10:09:45
51.63805,-0.19812,04/09/2016 10:09:49
51.63751,-0.19789,04/09/2016 10:09:54
51.6371,-0.19802,04/09/2016 10:09:59
51.63653,-0.19822,04/09/2016 10:10:04
51.63598,-0.19846,04/09/2016 10:10:09
51.63549,-0.19882,04/09/2016 10:10:14
51.63499,-0.19919,04/09/2016 10:10:19
51.63477,-0.19896,04/09/2016 10:10:24
51.63462,-0.1985,04/09/2016 10:10:29
51.63456,-0.19829,04/09/2016 10:10:34
51.63441,-0.19841,04/09/2016 10:10:39
51.63423,-0.19857,04/09/2016 10:10:44
51.63419,-0.19889,04/09/2016 10:10:49
51.63421,-0.19874,04/09/2016 10:10:55
51.63419,-0.19858,04/09/2016 10:11:00
51.63418,-0.19858,04/09/2016 10:13:27
51.63414,-0.19855,04/09/2016 10:13:32
51.63414,-0.19855,04/09/2016 10:15:03
51.63421,-0.19859,04/09/2016 10:15:09
51.63422,-0.19859,04/09/2016 10:19:00
51.63425,-0.19855,04/09/2016 10:19:06
51.63428,-0.19852,04/09/2016 10:24:15
51.63433,-0.19847,04/09/2016 10:24:19
51.63435,-0.19846,04/09/2016 10:30:36
51.63441,-0.19841,04/09/2016 10:30:47
51.63474,-0.19885,04/09/2016 10:30:57
51.63485,-0.19919,04/09/2016 10:31:01
51.63485,-0.1993,04/09/2016 10:31:05
51.63441,-0.1997,04/09/2016 10:31:12
51.6339,-0.20018,04/09/2016 10:31:18
51.63348,-0.20057,04/09/2016 10:31:22
51.63356,-0.20094,04/09/2016 10:31:27
51.63363,-0.20127,04/09/2016 10:31:33
51.63387,-0.20175,04/09/2016 10:31:37
51.63417,-0.20259,04/09/2016 10:31:42
51.63439,-0.20355,04/09/2016 10:31:47
51.63449,-0.2044,04/09/2016 10:31:52
51.63454,-0.20527,04/09/2016 10:31:57
51.63453,-0.20612,04/09/2016 10:32:02
51.63449,-0.20699,04/09/2016 10:32:07
51.63443,-0.20792,04/09/2016 10:32:12
51.63437,-0.2086,04/09/2016 10:32:18
51.63437,-0.20865,04/09/2016 10:32:47
51.63436,-0.20873,04/09/2016 10:32:53
51.63434,-0.20887,04/09/2016 10:32:58
51.63432,-0.20898,04/09/2016 10:33:03
51.63431,-0.20905,04/09/2016 10:33:13
51.63421,-0.20924,04/09/2016 10:33:18
51.63408,-0.20942,04/09/2016 10:33:24
51.63408,-0.20942,04/09/2016 10:36:22
51.63418,-0.2093,04/09/2016 10:36:27
51.63419,-0.20942,04/09/2016 10:36:33
51.63431,-0.20908,04/09/2016 10:36:37
51.63432,-0.20905,04/09/2016 10:36:42
