Latitude,Longitude,Time
52.70144,-1.54108,04/09/2016 06:23:52
52.70234,-1.53978,04/09/2016 06:23:57
52.70323,-1.53834,04/09/2016 06:24:02
52.70404,-1.53679,04/09/2016 06:24:07
52.70494,-1.53489,04/09/2016 06:24:13
52.70559,-1.53321,04/09/2016 06:24:18
52.70608,-1.53171,04/09/2016 06:24:22
52.70667,-1.52951,04/09/2016 06:24:28
52.70711,-1.52765,04/09/2016 06:24:33
52.70749,-1.52567,04/09/2016 06:24:38
52.70787,-1.52375,04/09/2016 06:24:43
52.70827,-1.52185,04/09/2016 06:24:48
52.7087,-1.51986,04/09/2016 06:24:53
52.70916,-1.518,04/09/2016 06:24:58
52.70971,-1.51621,04/09/2016 06:25:03
52.71032,-1.5144,04/09/2016 06:25:08
52.71102,-1.51269,04/09/2016 06:25:13
52.71173,-1.51099,04/09/2016 06:25:18
52.71253,-1.5094,04/09/2016 06:25:23
52.71331,-1.50784,04/09/2016 06:25:28
52.71412,-1.50634,04/09/2016 06:25:33
52.71499,-1.50491,04/09/2016 06:25:38
52.71586,-1.50347,04/09/2016 06:25:43
52.71677,-1.50216,04/09/2016 06:25:48
52.71772,-1.50087,04/09/2016 06:25:53
52.7187,-1.4996,04/09/2016 06:25:58
52.71986,-1.49816,04/09/2016 06:26:04
52.72085,-1.49693,04/09/2016 06:26:09
52.72183,-1.4956,04/09/2016 06:26:14
52.72275,-1.49426,04/09/2016 06:26:19
52.72367,-1.49286,04/09/2016 06:26:24
52.72452,-1.49136,04/09/2016 06:26:29
52.72531,-1.48977,04/09/2016 06:26:34
52.72609,-1.4882,04/09/2016 06:26:39
52.72683,-1.48656,04/09/2016 06:26:44
52.72751,-1.48486,04/09/2016 06:26:49
52.72818,-1.48316,04/09/2016 06:26:54
52.72886,-1.48142,04/09/2016 06:26:59
52.72955,-1.4797,04/09/2016 06:27:04
52.73021,-1.47802,04/09/2016 06:27:09
52.73092,-1.47629,04/09/2016 06:27:14
52.73165,-1.47466,04/09/2016 06:27:19
52.73239,-1.47307,04/09/2016 06:27:24
52.73314,-1.4715,04/09/2016 06:27:29
52.73394,-1.46999,04/09/2016 06:27:34
52.73473,-1.46849,04/09/2016 06:27:39
52.7357,-1.46666,04/09/2016 06:27:45
52.73637,-1.46539,04/09/2016 06:27:49
52.73741,-1.4637,04/09/2016 06:27:55
52.7383,-1.46227,04/09/2016 06:28:00
52.73919,-1.46085,04/09/2016 06:28:05
52.74011,-1.45947,04/09/2016 06:28:10
52.74106,-1.45814,04/09/2016 06:28:15
52.742,-1.45682,04/09/2016 06:28:20
52.74294,-1.45551,04/09/2016 06:28:25
52.74388,-1.4542,04/09/2016 06:28:30
52.74482,-1.45287,04/09/2016 06:28:35
52.74578,-1.45162,04/09/2016 06:28:40
52.74674,-1.45042,04/09/2016 06:28:45
52.74776,-1.44917,04/09/2016 06:28:50
52.74875,-1.44796,04/09/2016 06:28:55
52.74973,-1.44677,04/09/2016 06:29:00
52.75072,-1.44556,04/09/2016 06:29:05
52.75173,-1.44435,04/09/2016 06:29:10
52.75275,-1.44319,04/09/2016 06:29:15
52.75378,-1.44204,04/09/2016 06:29:20
52.75482,-1.44092,04/09/2016 06:29:25
52.75585,-1.4398,04/09/2016 06:29:30
52.75688,-1.43869,04/09/2016 06:29:35
52.75793,-1.43759,04/09/2016 06:29:40
52.75922,-1.43633,04/09/2016 06:29:46
52.76027,-1.43531,04/09/2016 06:29:51
52.76131,-1.43428,04/09/2016 06:29:56
52.76237,-1.43325,04/09/2016 06:30:01
52.76343,-1.43221,04/09/2016 06:30:06
52.76449,-1.43118,04/09/2016 06:30:11
52.76551,-1.43005,04/09/2016 06:30:16
52.76649,-1.42887,04/09/2016 06:30:21
52.76752,-1.42765,04/09/2016 06:30:26
52.76853,-1.42647,04/09/2016 06:30:31
52.76957,-1.42542,04/09/2016 06:30:36
52.77069,-1.42445,04/09/2016 06:30:41
52.77182,-1.42364,04/09/2016 06:30:46
52.77297,-1.42283,04/09/2016 06:30:51
52.77411,-1.42203,04/09/2016 06:30:56
52.7753,-1.42119,04/09/2016 06:31:01
52.77637,-1.42032,04/09/2016 06:31:06
52.77748,-1.41941,04/09/2016 06:31:11
52.77856,-1.41852,04/09/2016 06:31:16
52.77968,-1.4176,04/09/2016 06:31:21
52.78075,-1.41671,04/09/2016 06:31:26
52.78185,-1.41579,04/09/2016 06:31:31
52.7829,-1.41483,04/09/2016 06:31:36
52.78398,-1.41382,04/09/2016 06:31:41
52.785,-1.41274,04/09/2016 06:31:46
52.78622,-1.4114,04/09/2016 06:31:52
52.78719,-1.41022,04/09/2016 06:31:57
52.7882,-1.40895,04/09/2016 06:32:02
52.78915,-1.40763,04/09/2016 06:32:07
52.79008,-1.40625,04/09/2016 06:32:12
52.79098,-1.40481,04/09/2016 06:32:17
52.79185,-1.40341,04/09/2016 06:32:22
52.79268,-1.40189,04/09/2016 06:32:27
52.7935,-1.40035,04/09/2016 06:32:32
52.79422,-1.39876,04/09/2016 06:32:37
52.79495,-1.39711,04/09/2016 06:32:42
52.79566,-1.39543,04/09/2016 06:32:47
52.79625,-1.39368,04/09/2016 06:32:52
52.79684,-1.39191,04/09/2016 06:32:57
52.79734,-1.39002,04/09/2016 06:33:02
52.7978,-1.3881,04/09/2016 06:33:07
52.7982,-1.38573,04/09/2016 06:33:13
52.79851,-1.38376,04/09/2016 06:33:18
52.79872,-1.38176,04/09/2016 06:33:23
52.79886,-1.37979,04/09/2016 06:33:28
52.79896,-1.3778,04/09/2016 06:33:33
52.79898,-1.37577,04/09/2016 06:33:38
52.79887,-1.3737,04/09/2016 06:33:43
52.79875,-1.3717,04/09/2016 06:33:48
52.79861,-1.36966,04/09/2016 06:33:53
52.79846,-1.36763,04/09/2016 06:33:58
52.79831,-1.36561,04/09/2016 06:34:03
52.79815,-1.36357,04/09/2016 06:34:08
52.7981,-1.36151,04/09/2016 06:34:13
52.79809,-1.35943,04/09/2016 06:34:18
52.79807,-1.35699,04/09/2016 06:34:24
52.79806,-1.35529,04/09/2016 06:34:28
52.79821,-1.35284,04/09/2016 06:34:34
52.79838,-1.35079,04/09/2016 06:34:39
52.79854,-1.34877,04/09/2016 06:34:44
52.79871,-1.34676,04/09/2016 06:34:49
52.79898,-1.34477,04/09/2016 06:34:54
52.79927,-1.3428,04/09/2016 06:34:59
52.79961,-1.34088,04/09/2016 06:35:04
52.79998,-1.33896,04/09/2016 06:35:09
52.80042,-1.33702,04/09/2016 06:35:14
52.80089,-1.33514,04/09/2016 06:35:19
52.80139,-1.33327,04/09/2016 06:35:24
52.80192,-1.33144,04/09/2016 06:35:29
52.8025,-1.32965,04/09/2016 06:35:34
52.80315,-1.3279,04/09/2016 06:35:39
52.8038,-1.32614,04/09/2016 06:35:44
52.80448,-1.32442,04/09/2016 06:35:49
52.80533,-1.32246,04/09/2016 06:35:55
52.80612,-1.3209,04/09/2016 06:36:00
52.80692,-1.31932,04/09/2016 06:36:05
52.80773,-1.31779,04/09/2016 06:36:10
52.80858,-1.31636,04/09/2016 06:36:15
52.80948,-1.31494,04/09/2016 06:36:20
52.81039,-1.31356,04/09/2016 06:36:25
52.81131,-1.31231,04/09/2016 06:36:30
52.81229,-1.31103,04/09/2016 06:36:35
52.81347,-1.30963,04/09/2016 06:36:41
52.81447,-1.30856,04/09/2016 06:36:46
52.81553,-1.30761,04/09/2016 06:36:51
52.81666,-1.3068,04/09/2016 06:36:56
52.81786,-1.30619,04/09/2016 06:37:01
52.81905,-1.3057,04/09/2016 06:37:06
52.82026,-1.30515,04/09/2016 06:37:11
52.82144,-1.30446,04/09/2016 06:37:16
52.82258,-1.30386,04/09/2016 06:37:21
52.8238,-1.30324,04/09/2016 06:37:26
52.82498,-1.30262,04/09/2016 06:37:31
52.82616,-1.302,04/09/2016 06:37:36
52.82736,-1.30137,04/09/2016 06:37:41
52.82853,-1.30075,04/09/2016 06:37:46
52.82971,-1.30013,04/09/2016 06:37:51
52.83087,-1.29951,04/09/2016 06:37:56
52.83204,-1.29891,04/09/2016 06:38:01
52.83324,-1.2983,04/09/2016 06:38:06
52.83443,-1.2977,04/09/2016 06:38:11
52.8356,-1.29716,04/09/2016 06:38:16
52.83678,-1.29674,04/09/2016 06:38:21
52.83803,-1.29638,04/09/2016 06:38:26
52.83926,-1.2961,04/09/2016 06:38:31
52.84049,-1.29605,04/09/2016 06:38:36
52.8418,-1.29616,04/09/2016 06:38:42
52.84241,-1.29628,04/09/2016 06:38:46
52.84279,-1.29647,04/09/2016 06:38:52
52.84279,-1.29647,04/09/2016 06:39:02
52.8429,-1.29659,04/09/2016 06:39:07
52.84326,-1.29723,04/09/2016 06:39:12
52.84383,-1.29735,04/09/2016 06:39:17
52.84431,-1.29737,04/09/2016 06:39:22
52.84465,-1.29721,04/09/2016 06:39:27
52.84499,-1.29645,04/09/2016 06:39:32
52.84502,-1.29543,04/09/2016 06:39:37
52.84501,-1.29489,04/09/2016 06:39:42
52.84497,-1.29461,04/09/2016 06:39:47
52.84497,-1.29461,04/09/2016 06:40:02
52.84479,-1.29401,04/09/2016 06:40:07
52.84486,-1.29299,04/09/2016 06:40:12
52.84537,-1.29179,04/09/2016 06:40:17
52.84604,-1.29036,04/09/2016 06:40:22
52.8468,-1.28875,04/09/2016 06:40:27
52.84766,-1.28724,04/09/2016 06:40:32
52.84854,-1.2858,04/09/2016 06:40:37
52.8494,-1.28438,04/09/2016 06:40:42
52.85028,-1.28293,04/09/2016 06:40:47
52.85116,-1.28148,04/09/2016 06:40:52
52.85204,-1.27999,04/09/2016 06:40:57
52.85281,-1.27843,04/09/2016 06:41:02
52.85357,-1.2769,04/09/2016 06:41:07
52.85433,-1.27529,04/09/2016 06:41:12
52.85503,-1.27355,04/09/2016 06:41:17
52.85569,-1.27189,04/09/2016 06:41:22
52.85631,-1.2701,04/09/2016 06:41:27
52.85689,-1.26825,04/09/2016 06:41:32
52.85743,-1.26641,04/09/2016 06:41:37
52.8579,-1.2646,04/09/2016 06:41:42
52.85835,-1.26263,04/09/2016 06:41:47
52.85883,-1.26071,04/09/2016 06:41:52
52.85919,-1.25875,04/09/2016 06:41:57
52.85981,-1.25653,04/09/2016 06:42:03
52.86036,-1.2547,04/09/2016 06:42:08
52.86096,-1.25296,04/09/2016 06:42:13
52.8616,-1.25122,04/09/2016 06:42:18
52.86228,-1.24949,04/09/2016 06:42:23
52.86318,-1.24757,04/09/2016 06:42:29
52.86393,-1.246,04/09/2016 06:42:34
52.86471,-1.24443,04/09/2016 06:42:39
52.86556,-1.24292,04/09/2016 06:42:44
52.86639,-1.24145,04/09/2016 06:42:49
52.86726,-1.24001,04/09/2016 06:42:54
52.8682,-1.23868,04/09/2016 06:42:59
52.86923,-1.23752,04/09/2016 06:43:04
52.87025,-1.23646,04/09/2016 06:43:09
52.87133,-1.23534,04/09/2016 06:43:14
52.87236,-1.23427,04/09/2016 06:43:19
52.87339,-1.23319,04/09/2016 06:43:24
52.87441,-1.23206,04/09/2016 06:43:29
52.87543,-1.23091,04/09/2016 06:43:34
52.87643,-1.2298,04/09/2016 06:43:39
52.87747,-1.22858,04/09/2016 06:43:44
52.87848,-1.2274,04/09/2016 06:43:49
52.87947,-1.22621,04/09/2016 06:43:54
52.88066,-1.22476,04/09/2016 06:44:00
52.88162,-1.22344,04/09/2016 06:44:05
52.88254,-1.2221,04/09/2016 06:44:10
52.88349,-1.22077,04/09/2016 06:44:15
52.88447,-1.21957,04/09/2016 06:44:20
52.88545,-1.21842,04/09/2016 06:44:25
52.88609,-1.21641,04/09/2016 06:44:30
52.88722,-1.21522,04/09/2016 06:44:35
52.88797,-1.21374,04/09/2016 06:44:40
52.88888,-1.21262,04/09/2016 06:44:45
52.88952,-1.21063,04/09/2016 06:44:50
52.89036,-1.20912,04/09/2016 06:44:55
52.89115,-1.20762,04/09/2016 06:45:00
52.89198,-1.20607,04/09/2016 06:45:05
52.89277,-1.20457,04/09/2016 06:45:10
52.89377,-1.20286,04/09/2016 06:45:16
52.89463,-1.20143,04/09/2016 06:45:21
52.89555,-1.20008,04/09/2016 06:45:26
52.89635,-1.19893,04/09/2016 06:45:31
52.8969,-1.19834,04/09/2016 06:45:36
52.8974,-1.19857,04/09/2016 06:45:41
52.89813,-1.19859,04/09/2016 06:45:46
52.89898,-1.19799,04/09/2016 06:45:51
52.89984,-1.19714,04/09/2016 06:45:56
52.9008,-1.19636,04/09/2016 06:46:01
52.90175,-1.19559,04/09/2016 06:46:06
52.90262,-1.19471,04/09/2016 06:46:11
52.90322,-1.19363,04/09/2016 06:46:16
52.9037,-1.19253,04/09/2016 06:46:21
52.90405,-1.1915,04/09/2016 06:46:27
52.90434,-1.19094,04/09/2016 06:46:32
52.90468,-1.19033,04/09/2016 06:46:37
52.90493,-1.18959,04/09/2016 06:46:42
52.9054,-1.18907,04/09/2016 06:46:47
52.90605,-1.1887,04/09/2016 06:46:52
52.90675,-1.18833,04/09/2016 06:46:57
52.90751,-1.18774,04/09/2016 06:47:03
52.90796,-1.18657,04/09/2016 06:47:08
52.90845,-1.18546,04/09/2016 06:47:13
52.90912,-1.18458,04/09/2016 06:47:18
52.9098,-1.18371,04/09/2016 06:47:23
52.91047,-1.1828,04/09/2016 06:47:28
52.91113,-1.18182,04/09/2016 06:47:33
52.91181,-1.18094,04/09/2016 06:47:38
52.91257,-1.18023,04/09/2016 06:47:43
52.91333,-1.17951,04/09/2016 06:47:48
52.91405,-1.17868,04/09/2016 06:47:53
52.91462,-1.17794,04/09/2016 06:47:58
52.91496,-1.17749,04/09/2016 06:48:03
52.91517,-1.17722,04/09/2016 06:48:08
52.91519,-1.1772,04/09/2016 06:48:13
52.91521,-1.17718,04/09/2016 06:48:18
52.91559,-1.17676,04/09/2016 06:48:23
52.91609,-1.17606,04/09/2016 06:48:28
52.91668,-1.17523,04/09/2016 06:48:33
52.91734,-1.1742,04/09/2016 06:48:38
52.91787,-1.17293,04/09/2016 06:48:43
52.91842,-1.17156,04/09/2016 06:48:48
52.91913,-1.17008,04/09/2016 06:48:54
52.91965,-1.16884,04/09/2016 06:48:59
52.92009,-1.16778,04/09/2016 06:49:04
52.92034,-1.16752,04/09/2016 06:49:09
52.92069,-1.16749,04/09/2016 06:49:14
52.92134,-1.16697,04/09/2016 06:49:19
52.92207,-1.16623,04/09/2016 06:49:24
52.92296,-1.16568,04/09/2016 06:49:29
52.92373,-1.16503,04/09/2016 06:49:34
52.92454,-1.16417,04/09/2016 06:49:40
52.92473,-1.16399,04/09/2016 06:49:45
52.92445,-1.16351,04/09/2016 06:49:50
52.92398,-1.1634,04/09/2016 06:49:55
52.92313,-1.16375,04/09/2016 06:50:00
52.92212,-1.16337,04/09/2016 06:50:05
52.92109,-1.16288,04/09/2016 06:50:10
52.91994,-1.16244,04/09/2016 06:50:15
52.91873,-1.16202,04/09/2016 06:50:20
52.91753,-1.1616,04/09/2016 06:50:25
52.91631,-1.16116,04/09/2016 06:50:30
52.91514,-1.16061,04/09/2016 06:50:35
52.91403,-1.15974,04/09/2016 06:50:40
52.91305,-1.15851,04/09/2016 06:50:45
52.91225,-1.15704,04/09/2016 06:50:50
52.91155,-1.15542,04/09/2016 06:50:55
52.91085,-1.15377,04/09/2016 06:51:00
52.91,-1.1518,04/09/2016 06:51:06
52.90929,-1.15014,04/09/2016 06:51:11
52.90857,-1.14847,04/09/2016 06:51:16
52.90801,-1.14676,04/09/2016 06:51:21
52.9076,-1.14535,04/09/2016 06:51:26
52.90765,-1.14464,04/09/2016 06:51:31
52.9077,-1.14404,04/09/2016 06:51:36
52.9073,-1.14324,04/09/2016 06:51:41
52.9067,-1.14201,04/09/2016 06:51:46
52.90611,-1.14043,04/09/2016 06:51:51
52.90568,-1.13853,04/09/2016 06:51:56
52.9054,-1.13647,04/09/2016 06:52:01
52.90512,-1.13452,04/09/2016 06:52:06
52.90477,-1.13254,04/09/2016 06:52:11
52.9043,-1.13068,04/09/2016 06:52:16
52.90369,-1.12889,04/09/2016 06:52:21
52.90307,-1.12712,04/09/2016 06:52:26
52.90247,-1.12544,04/09/2016 06:52:31
52.90197,-1.12371,04/09/2016 06:52:36
52.90163,-1.12208,04/09/2016 06:52:41
52.90152,-1.12104,04/09/2016 06:52:46
52.90152,-1.12101,04/09/2016 06:52:57
52.90155,-1.12078,04/09/2016 06:53:02
52.90184,-1.12012,04/09/2016 06:53:07
52.90205,-1.11922,04/09/2016 06:53:12
52.90249,-1.11811,04/09/2016 06:53:17
52.90305,-1.11671,04/09/2016 06:53:22
52.90371,-1.11507,04/09/2016 06:53:27
52.90441,-1.11334,04/09/2016 06:53:32
52.90514,-1.11172,04/09/2016 06:53:37
52.90587,-1.11005,04/09/2016 06:53:42
52.90661,-1.1084,04/09/2016 06:53:47
52.9077,-1.10667,04/09/2016 06:53:53
52.90868,-1.10551,04/09/2016 06:53:58
52.90973,-1.10447,04/09/2016 06:54:03
52.91084,-1.10358,04/09/2016 06:54:08
52.91198,-1.10285,04/09/2016 06:54:13
52.91338,-1.10199,04/09/2016 06:54:19
52.91454,-1.10128,04/09/2016 06:54:24
52.91571,-1.10056,04/09/2016 06:54:29
52.91689,-1.09994,04/09/2016 06:54:34
52.9181,-1.09944,04/09/2016 06:54:39
52.91929,-1.09901,04/09/2016 06:54:44
52.92036,-1.09874,04/09/2016 06:54:49
52.92139,-1.09865,04/09/2016 06:54:54
52.92247,-1.09865,04/09/2016 06:54:59
52.9235,-1.09863,04/09/2016 06:55:04
52.92458,-1.09863,04/09/2016 06:55:09
52.92585,-1.09875,04/09/2016 06:55:15
52.92693,-1.09891,04/09/2016 06:55:20
52.92798,-1.09918,04/09/2016 06:55:25
52.92903,-1.09959,04/09/2016 06:55:30
52.93017,-1.10012,04/09/2016 06:55:35
52.93115,-1.10071,04/09/2016 06:55:40
52.93183,-1.10127,04/09/2016 06:55:45
52.93225,-1.10161,04/09/2016 06:55:50
52.93248,-1.10108,04/09/2016 06:55:55
52.93268,-1.10004,04/09/2016 06:56:00
52.93297,-1.0986,04/09/2016 06:56:05
52.93325,-1.09683,04/09/2016 06:56:10
52.93336,-1.09488,04/09/2016 06:56:15
52.93331,-1.09274,04/09/2016 06:56:20
52.93337,-1.09076,04/09/2016 06:56:25
52.93363,-1.08883,04/09/2016 06:56:30
52.93394,-1.08684,04/09/2016 06:56:35
52.93423,-1.08489,04/09/2016 06:56:40
52.93452,-1.08298,04/09/2016 06:56:45
52.93476,-1.08102,04/09/2016 06:56:50
52.93494,-1.07906,04/09/2016 06:56:55
52.93525,-1.0771,04/09/2016 06:57:00
52.93565,-1.07515,04/09/2016 06:57:05
52.93598,-1.07327,04/09/2016 06:57:10
52.9363,-1.07128,04/09/2016 06:57:15
52.93663,-1.06934,04/09/2016 06:57:20
52.937,-1.06756,04/09/2016 06:57:25
52.93731,-1.06611,04/09/2016 06:57:30
