Latitude,Longitude,Time
51.80917,-0.28346,04/09/2016 08:13:02
51.80895,-0.28393,04/09/2016 08:13:07
51.80869,-0.28451,04/09/2016 08:13:12
51.80862,-0.2847,04/09/2016 08:13:17
51.80867,-0.28488,04/09/2016 08:13:22
51.80885,-0.28531,04/09/2016 08:13:27
51.8089,-0.28552,04/09/2016 08:13:32
51.80894,-0.28587,04/09/2016 08:13:37
51.80899,-0.28632,04/09/2016 08:13:42
51.80904,-0.28669,04/09/2016 08:13:47
51.80905,-0.28675,04/09/2016 08:20:18
51.80905,-0.28682,04/09/2016 08:20:22
51.80905,-0.28683,04/09/2016 08:20:53
51.809,-0.28688,04/09/2016 08:20:58
51.80905,-0.28681,04/09/2016 08:21:03
51.80904,-0.28669,04/09/2016 08:21:08
51.80899,-0.28625,04/09/2016 08:21:13
51.80892,-0.28571,04/09/2016 08:21:18
51.80878,-0.28514,04/09/2016 08:21:23
51.80861,-0.28475,04/09/2016 08:21:28
51.80869,-0.28452,04/09/2016 08:21:33
51.80895,-0.28391,04/09/2016 08:21:38
51.80925,-0.28339,04/09/2016 08:21:43
51.80955,-0.28316,04/09/2016 08:21:48
51.80968,-0.28306,04/09/2016 08:21:53
51.8097,-0.28275,04/09/2016 08:21:58
51.80965,-0.28191,04/09/2016 08:22:03
51.8096,-0.28088,04/09/2016 08:22:08
51.80954,-0.27983,04/09/2016 08:22:13
51.80937,-0.27815,04/09/2016 08:22:19
51.80912,-0.27677,04/09/2016 08:22:24
51.80898,-0.27607,04/09/2016 08:22:29
51.80893,-0.27557,04/09/2016 08:22:34
51.80874,-0.27502,04/09/2016 08:22:39
51.80851,-0.27405,04/09/2016 08:22:44
51.80829,-0.27297,04/09/2016 08:22:49
51.80809,-0.27196,04/09/2016 08:22:53
51.80791,-0.27011,04/09/2016 08:22:59
51.80781,-0.26844,04/09/2016 08:23:04
51.80771,-0.26664,04/09/2016 08:23:09
51.80759,-0.26461,04/09/2016 08:23:14
51.80749,-0.26276,04/09/2016 08:23:19
51.8072,-0.2611,04/09/2016 08:23:24
51.80679,-0.25978,04/09/2016 08:23:29
51.80619,-0.25858,04/09/2016 08:23:34
51.80556,-0.25734,04/09/2016 08:23:39
51.80483,-0.25631,04/09/2016 08:23:44
51.80405,-0.25528,04/09/2016 08:23:49
51.8033,-0.25429,04/09/2016 08:23:54
51.80255,-0.25331,04/09/2016 08:23:59
51.80176,-0.25229,04/09/2016 08:24:04
51.80094,-0.25144,04/09/2016 08:24:09
51.8,-0.25073,04/09/2016 08:24:14
51.79909,-0.25012,04/09/2016 08:24:19
51.79831,-0.24926,04/09/2016 08:24:24
51.79757,-0.24822,04/09/2016 08:24:29
51.79696,-0.24702,04/09/2016 08:24:34
51.79636,-0.24573,04/09/2016 08:24:39
51.79586,-0.24424,04/09/2016 08:24:44
51.79528,-0.24249,04/09/2016 08:24:50
51.79493,-0.24144,04/09/2016 08:24:54
51.79444,-0.23996,04/09/2016 08:25:00
51.79402,-0.23866,04/09/2016 08:25:05
51.79363,-0.23741,04/09/2016 08:25:10
51.79333,-0.23628,04/09/2016 08:25:15
51.79298,-0.23536,04/09/2016 08:25:20
51.79237,-0.23453,04/09/2016 08:25:25
51.79167,-0.23385,04/09/2016 08:25:30
51.79095,-0.23311,04/09/2016 08:25:35
51.79021,-0.23253,04/09/2016 08:25:40
51.78958,-0.23194,04/09/2016 08:25:45
51.789,-0.23118,04/09/2016 08:25:50
51.78845,-0.23046,04/09/2016 08:25:55
51.7879,-0.22974,04/09/2016 08:26:00
51.7874,-0.22909,04/09/2016 08:26:05
51.78691,-0.22853,04/09/2016 08:26:10
51.78632,-0.22786,04/09/2016 08:26:15
51.78578,-0.22724,04/09/2016 08:26:20
51.78521,-0.22659,04/09/2016 08:26:25
51.78469,-0.226,04/09/2016 08:26:30
51.78445,-0.22567,04/09/2016 08:26:35
51.78447,-0.22522,04/09/2016 08:26:40
51.78447,-0.22452,04/09/2016 08:26:45
51.78474,-0.22372,04/09/2016 08:26:50
51.78492,-0.22316,04/09/2016 08:26:55
51.78502,-0.22265,04/09/2016 08:27:00
51.78456,-0.22253,04/09/2016 08:27:05
51.78389,-0.22231,04/09/2016 08:27:10
51.78302,-0.22203,04/09/2016 08:27:15
51.78207,-0.22172,04/09/2016 08:27:20
51.78123,-0.22137,04/09/2016 08:27:25
51.78037,-0.22097,04/09/2016 08:27:30
51.77967,-0.22065,04/09/2016 08:27:35
51.77917,-0.22086,04/09/2016 08:27:40
51.77904,-0.22092,04/09/2016 08:27:45
51.77902,-0.22093,04/09/2016 08:28:10
51.77874,-0.22091,04/09/2016 08:28:16
51.77845,-0.22071,04/09/2016 08:28:21
51.77787,-0.22038,04/09/2016 08:28:26
51.77723,-0.21961,04/09/2016 08:28:31
51.77662,-0.21878,04/09/2016 08:28:36
51.77621,-0.2182,04/09/2016 08:28:41
51.77606,-0.21721,04/09/2016 08:28:46
51.77591,-0.21604,04/09/2016 08:28:51
51.77573,-0.21459,04/09/2016 08:28:56
51.77541,-0.21295,04/09/2016 08:29:01
51.77485,-0.2113,04/09/2016 08:29:06
51.77413,-0.20954,04/09/2016 08:29:11
51.77346,-0.20788,04/09/2016 08:29:16
51.77284,-0.20624,04/09/2016 08:29:21
51.77243,-0.20446,04/09/2016 08:29:26
51.7724,-0.20255,04/09/2016 08:29:31
51.7726,-0.20062,04/09/2016 08:29:36
51.77284,-0.19872,04/09/2016 08:29:41
51.77321,-0.19677,04/09/2016 08:29:46
51.77371,-0.1949,04/09/2016 08:29:51
51.77426,-0.19315,04/09/2016 08:29:56
51.77466,-0.19127,04/09/2016 08:30:01
51.77494,-0.18931,04/09/2016 08:30:06
51.77519,-0.18742,04/09/2016 08:30:11
51.77545,-0.18546,04/09/2016 08:30:16
51.77569,-0.18348,04/09/2016 08:30:21
51.77581,-0.18139,04/09/2016 08:30:26
51.77592,-0.17939,04/09/2016 08:30:31
51.77604,-0.17742,04/09/2016 08:30:36
51.77615,-0.17545,04/09/2016 08:30:41
51.77628,-0.17344,04/09/2016 08:30:46
51.77644,-0.17154,04/09/2016 08:30:51
51.7766,-0.16966,04/09/2016 08:30:56
51.77677,-0.16772,04/09/2016 08:31:01
51.77693,-0.16588,04/09/2016 08:31:06
51.77699,-0.16409,04/09/2016 08:31:11
51.77689,-0.16262,04/09/2016 08:31:16
51.7768,-0.16147,04/09/2016 08:31:21
51.77677,-0.16081,04/09/2016 08:31:26
51.7767,-0.16028,04/09/2016 08:31:31
51.7763,-0.16019,04/09/2016 08:31:36
51.776,-0.15957,04/09/2016 08:31:41
51.77555,-0.15861,04/09/2016 08:31:46
51.77505,-0.15755,04/09/2016 08:31:51
51.77455,-0.15648,04/09/2016 08:31:56
51.77419,-0.15536,04/09/2016 08:32:01
51.77399,-0.15449,04/09/2016 08:32:06
51.77374,-0.15357,04/09/2016 08:32:11
51.77342,-0.15261,04/09/2016 08:32:16
51.77289,-0.15195,04/09/2016 08:32:21
51.7724,-0.15158,04/09/2016 08:32:26
51.772,-0.15121,04/09/2016 08:32:31
51.77207,-0.15096,04/09/2016 08:32:36
51.77227,-0.15022,04/09/2016 08:32:41
51.77243,-0.1494,04/09/2016 08:32:46
51.77252,-0.14837,04/09/2016 08:32:51
51.77253,-0.14736,04/09/2016 08:32:56
51.77254,-0.14629,04/09/2016 08:33:01
51.77254,-0.1452,04/09/2016 08:33:06
51.77245,-0.14412,04/09/2016 08:33:11
51.77226,-0.14306,04/09/2016 08:33:16
51.77211,-0.14215,04/09/2016 08:33:21
51.77212,-0.14121,04/09/2016 08:33:26
51.77217,-0.14023,04/09/2016 08:33:31
51.77216,-0.13902,04/09/2016 08:33:36
51.77214,-0.13787,04/09/2016 08:33:41
51.77203,-0.13675,04/09/2016 08:33:46
51.7719,-0.13565,04/09/2016 08:33:51
51.77175,-0.13444,04/09/2016 08:33:56
51.77159,-0.13301,04/09/2016 08:34:02
51.77144,-0.13173,04/09/2016 08:34:07
51.77129,-0.13049,04/09/2016 08:34:12
51.77104,-0.12928,04/09/2016 08:34:17
51.77082,-0.12822,04/09/2016 08:34:22
51.77056,-0.127,04/09/2016 08:34:27
51.77029,-0.12575,04/09/2016 08:34:32
51.77006,-0.12458,04/09/2016 08:34:37
51.76988,-0.12336,04/09/2016 08:34:42
51.7697,-0.12224,04/09/2016 08:34:47
51.76964,-0.12134,04/09/2016 08:34:52
51.76979,-0.12038,04/09/2016 08:34:57
51.76998,-0.11943,04/09/2016 08:35:02
51.77031,-0.11867,04/09/2016 08:35:07
51.77073,-0.11787,04/09/2016 08:35:12
51.77114,-0.11703,04/09/2016 08:35:17
51.77154,-0.11617,04/09/2016 08:35:22
51.77197,-0.11528,04/09/2016 08:35:27
51.77239,-0.11439,04/09/2016 08:35:32
51.77277,-0.11354,04/09/2016 08:35:37
51.77312,-0.11257,04/09/2016 08:35:42
51.77344,-0.11166,04/09/2016 08:35:47
51.77369,-0.11074,04/09/2016 08:35:52
51.77389,-0.10986,04/09/2016 08:35:57
51.77414,-0.10905,04/09/2016 08:36:02
51.77466,-0.10829,04/09/2016 08:36:07
51.77533,-0.10758,04/09/2016 08:36:12
51.77613,-0.1067,04/09/2016 08:36:17
51.77672,-0.10577,04/09/2016 08:36:22
51.77726,-0.10477,04/09/2016 08:36:27
51.7778,-0.10393,04/09/2016 08:36:32
51.77841,-0.10314,04/09/2016 08:36:37
51.77916,-0.10235,04/09/2016 08:36:42
51.77983,-0.10158,04/09/2016 08:36:47
51.78047,-0.10085,04/09/2016 08:36:52
51.78112,-0.10011,04/09/2016 08:36:57
51.7816,-0.09924,04/09/2016 08:37:02
51.78195,-0.09814,04/09/2016 08:37:07
51.78231,-0.09701,04/09/2016 08:37:12
51.78274,-0.09571,04/09/2016 08:37:17
51.78318,-0.09442,04/09/2016 08:37:22
51.78375,-0.09309,04/09/2016 08:37:27
51.78428,-0.09183,04/09/2016 08:37:32
51.78463,-0.09058,04/09/2016 08:37:37
51.78497,-0.08933,04/09/2016 08:37:42
51.78528,-0.08829,04/09/2016 08:37:47
51.78563,-0.08753,04/09/2016 08:37:52
51.78605,-0.08683,04/09/2016 08:37:57
51.7864,-0.08649,04/09/2016 08:38:02
51.78638,-0.08624,04/09/2016 08:38:07
51.786,-0.0858,04/09/2016 08:38:12
51.78544,-0.08507,04/09/2016 08:38:17
51.78489,-0.08436,04/09/2016 08:38:22
51.78421,-0.08354,04/09/2016 08:38:27
51.78376,-0.083,04/09/2016 08:38:32
51.78331,-0.08245,04/09/2016 08:38:37
51.78343,-0.08215,04/09/2016 08:38:42
51.78364,-0.08169,04/09/2016 08:38:47
51.78387,-0.08123,04/09/2016 08:38:52
51.78416,-0.08063,04/09/2016 08:38:57
51.7845,-0.08043,04/09/2016 08:39:02
51.78464,-0.08036,04/09/2016 08:39:07
51.7847,-0.08034,04/09/2016 08:39:12
51.78467,-0.08035,04/09/2016 08:42:53
51.78481,-0.08034,04/09/2016 08:42:58
51.78533,-0.08049,04/09/2016 08:43:03
51.78575,-0.0807,04/09/2016 08:43:08
51.78604,-0.08113,04/09/2016 08:43:13
51.78616,-0.0818,04/09/2016 08:43:18
51.78607,-0.08246,04/09/2016 08:43:23
51.7859,-0.08306,04/09/2016 08:43:28
51.78572,-0.08347,04/09/2016 08:43:33
51.78541,-0.08365,04/09/2016 08:43:38
51.78506,-0.08345,04/09/2016 08:43:43
51.78472,-0.08318,04/09/2016 08:43:48
51.78456,-0.08329,04/09/2016 08:43:53
51.78464,-0.08359,04/09/2016 08:43:58
51.78478,-0.08376,04/09/2016 08:44:03
51.7849,-0.08391,04/09/2016 08:44:08
51.78499,-0.08402,04/09/2016 08:44:13
51.78499,-0.08402,04/09/2016 08:48:07
51.78493,-0.08394,04/09/2016 08:48:13
51.78495,-0.0842,04/09/2016 08:48:18
51.78499,-0.08449,04/09/2016 08:48:23
51.78535,-0.08496,04/09/2016 08:48:28
51.7859,-0.08566,04/09/2016 08:48:33
51.7863,-0.08617,04/09/2016 08:48:38
51.78645,-0.08631,04/09/2016 08:48:43
51.7867,-0.08633,04/09/2016 08:48:48
51.7872,-0.08606,04/09/2016 08:48:53
51.78778,-0.08575,04/09/2016 08:48:58
51.78836,-0.08553,04/09/2016 08:49:03
51.78858,-0.08548,04/09/2016 08:49:08
51.78869,-0.08523,04/09/2016 08:49:13
51.78886,-0.08479,04/09/2016 08:49:18
51.78912,-0.08415,04/09/2016 08:49:23
51.78948,-0.08321,04/09/2016 08:49:28
51.78975,-0.08234,04/09/2016 08:49:33
51.79006,-0.0813,04/09/2016 08:49:39
51.79031,-0.08046,04/09/2016 08:49:44
51.79069,-0.07986,04/09/2016 08:49:49
51.79132,-0.07966,04/09/2016 08:49:54
51.79198,-0.0796,04/09/2016 08:49:59
51.79276,-0.0796,04/09/2016 08:50:04
51.79323,-0.07961,04/09/2016 08:50:09
51.7933,-0.07926,04/09/2016 08:50:14
51.79346,-0.07846,04/09/2016 08:50:19
51.79373,-0.07797,04/09/2016 08:50:24
51.79409,-0.07803,04/09/2016 08:50:29
51.7943,-0.07851,04/09/2016 08:50:34
51.79468,-0.07829,04/09/2016 08:50:39
51.79489,-0.07758,04/09/2016 08:50:44
51.79528,-0.07659,04/09/2016 08:50:49
51.79573,-0.07559,04/09/2016 08:50:54
51.79618,-0.07458,04/09/2016 08:50:59
51.79651,-0.07379,04/09/2016 08:51:04
51.79685,-0.07341,04/09/2016 08:51:09
51.79685,-0.07269,04/09/2016 08:51:14
51.79643,-0.07242,04/09/2016 08:51:19
51.79602,-0.07171,04/09/2016 08:51:24
51.79551,-0.07064,04/09/2016 08:51:29
51.7951,-0.06944,04/09/2016 08:51:34
51.79472,-0.06818,04/09/2016 08:51:39
51.79434,-0.06689,04/09/2016 08:51:44
51.79393,-0.06556,04/09/2016 08:51:49
51.7937,-0.06417,04/09/2016 08:51:54
51.79367,-0.06309,04/09/2016 08:51:59
51.79382,-0.06227,04/09/2016 08:52:04
51.79382,-0.06142,04/09/2016 08:52:09
51.79397,-0.06023,04/09/2016 08:52:14
51.79426,-0.05869,04/09/2016 08:52:19
51.7946,-0.05692,04/09/2016 08:52:24
51.79495,-0.05498,04/09/2016 08:52:29
51.79528,-0.05317,04/09/2016 08:52:34
51.79562,-0.05127,04/09/2016 08:52:39
51.79601,-0.04949,04/09/2016 08:52:44
51.79663,-0.04787,04/09/2016 08:52:49
51.79723,-0.04629,04/09/2016 08:52:54
51.79785,-0.04522,04/09/2016 08:52:59
51.79827,-0.04462,04/09/2016 08:53:04
51.79874,-0.04455,04/09/2016 08:53:09
51.79931,-0.04455,04/09/2016 08:53:14
51.7998,-0.04377,04/09/2016 08:53:19
51.80024,-0.043,04/09/2016 08:53:24
51.80048,-0.04255,04/09/2016 08:53:29
51.80049,-0.04251,04/09/2016 08:53:34
51.80052,-0.04234,04/09/2016 08:53:39
51.80042,-0.04162,04/09/2016 08:53:44
51.79985,-0.04124,04/09/2016 08:53:49
51.79926,-0.04053,04/09/2016 08:53:54
51.79855,-0.03933,04/09/2016 08:53:59
51.7978,-0.03799,04/09/2016 08:54:04
51.79719,-0.03645,04/09/2016 08:54:09
51.79657,-0.03489,04/09/2016 08:54:14
51.7959,-0.03318,04/09/2016 08:54:19
51.79515,-0.03158,04/09/2016 08:54:24
51.79428,-0.03014,04/09/2016 08:54:29
51.79339,-0.0288,04/09/2016 08:54:34
51.79239,-0.02764,04/09/2016 08:54:39
51.79136,-0.02652,04/09/2016 08:54:44
51.79032,-0.02555,04/09/2016 08:54:49
51.78922,-0.02468,04/09/2016 08:54:54
51.78802,-0.02389,04/09/2016 08:54:59
51.78685,-0.02324,04/09/2016 08:55:04
51.78563,-0.02272,04/09/2016 08:55:09
51.78446,-0.02235,04/09/2016 08:55:14
51.78324,-0.02202,04/09/2016 08:55:19
51.78199,-0.02192,04/09/2016 08:55:24
51.78074,-0.02183,04/09/2016 08:55:29
51.77953,-0.02179,04/09/2016 08:55:34
51.77828,-0.02191,04/09/2016 08:55:39
51.77705,-0.02202,04/09/2016 08:55:44
51.77589,-0.02228,04/09/2016 08:55:49
51.77473,-0.02253,04/09/2016 08:55:54
51.77362,-0.02285,04/09/2016 08:55:59
51.77253,-0.02325,04/09/2016 08:56:04
51.77147,-0.02372,04/09/2016 08:56:09
51.77044,-0.02433,04/09/2016 08:56:14
51.76946,-0.02518,04/09/2016 08:56:19
51.76853,-0.02616,04/09/2016 08:56:24
51.76756,-0.02718,04/09/2016 08:56:29
51.76663,-0.02791,04/09/2016 08:56:34
51.76582,-0.02854,04/09/2016 08:56:39
51.76534,-0.02882,04/09/2016 08:56:44
51.76496,-0.02877,04/09/2016 08:56:49
51.76446,-0.02809,04/09/2016 08:56:54
51.76409,-0.02709,04/09/2016 08:56:59
51.76354,-0.02563,04/09/2016 08:57:04
51.76287,-0.02373,04/09/2016 08:57:09
51.76247,-0.0213,04/09/2016 08:57:15
51.76256,-0.01946,04/09/2016 08:57:20
51.76286,-0.01749,04/09/2016 08:57:25
51.7633,-0.01573,04/09/2016 08:57:30
51.76369,-0.01389,04/09/2016 08:57:35
51.76387,-0.01266,04/09/2016 08:57:40
51.76396,-0.01196,04/09/2016 08:57:45
51.76412,-0.01145,04/09/2016 08:57:50
51.76398,-0.01076,04/09/2016 08:57:55
51.76382,-0.0098,04/09/2016 08:58:00
51.76358,-0.00864,04/09/2016 08:58:05
51.76327,-0.00746,04/09/2016 08:58:10
51.76301,-0.00652,04/09/2016 08:58:15
51.76286,-0.00586,04/09/2016 08:58:20
51.76252,-0.00598,04/09/2016 08:58:25
51.7621,-0.00653,04/09/2016 08:58:30
51.76168,-0.00669,04/09/2016 08:58:35
51.76126,-0.00679,04/09/2016 08:58:40
51.7607,-0.00714,04/09/2016 08:58:45
51.76008,-0.00756,04/09/2016 08:58:50
51.75958,-0.0082,04/09/2016 08:58:55
51.7592,-0.0091,04/09/2016 08:59:00
51.75902,-0.00998,04/09/2016 08:59:05
51.75891,-0.01106,04/09/2016 08:59:10
51.75872,-0.01191,04/09/2016 08:59:15
51.75851,-0.01222,04/09/2016 08:59:20
51.75847,-0.01225,04/09/2016 08:59:25
51.75858,-0.01214,04/09/2016 08:59:30
51.75852,-0.01221,04/09/2016 08:59:35
51.75803,-0.01246,04/09/2016 08:59:40
51.75752,-0.01261,04/09/2016 08:59:45
51.757,-0.01273,04/09/2016 08:59:50
51.75655,-0.01291,04/09/2016 08:59:55
51.75606,-0.013,04/09/2016 09:00:00
51.75551,-0.01314,04/09/2016 09:00:05
51.75497,-0.01338,04/09/2016 09:00:10
51.75451,-0.01367,04/09/2016 09:00:15
51.75432,-0.01339,04/09/2016 09:00:20
51.75418,-0.01275,04/09/2016 09:00:25
51.75402,-0.01195,04/09/2016 09:00:30
51.75389,-0.01122,04/09/2016 09:00:35
51.75379,-0.01064,04/09/2016 09:00:40
51.75365,-0.01043,04/09/2016 09:00:45
51.75328,-0.00982,04/09/2016 09:00:50
51.75302,-0.00944,04/09/2016 09:00:55
51.75277,-0.0093,04/09/2016 09:01:00
51.75258,-0.0092,04/09/2016 09:01:05
51.75243,-0.00912,04/09/2016 09:01:10
51.75231,-0.00906,04/09/2016 09:01:15
51.75221,-0.00898,04/09/2016 09:01:20
51.7522,-0.00896,04/09/2016 09:02:00
51.75227,-0.00904,04/09/2016 09:02:05
51.75227,-0.00904,04/09/2016 09:04:10
51.75222,-0.00901,04/09/2016 09:04:15
51.7522,-0.00896,04/09/2016 09:04:35
51.75216,-0.00893,04/09/2016 09:04:41
51.752,-0.00877,04/09/2016 09:04:46
51.75166,-0.00848,04/09/2016 09:04:51
51.75126,-0.00811,04/09/2016 09:04:56
51.75111,-0.00812,04/09/2016 09:05:01
51.75095,-0.00857,04/09/2016 09:05:06
51.75075,-0.00917,04/09/2016 09:05:11
51.75077,-0.00956,04/09/2016 09:05:16
51.75104,-0.00991,04/09/2016 09:05:21
51.75146,-0.01022,04/09/2016 09:05:26
51.75186,-0.01052,04/09/2016 09:05:31
51.75223,-0.01058,04/09/2016 09:05:36
51.7527,-0.01047,04/09/2016 09:05:41
51.75312,-0.01029,04/09/2016 09:05:46
51.75341,-0.01004,04/09/2016 09:05:51
51.7535,-0.01018,04/09/2016 09:05:56
51.75368,-0.01046,04/09/2016 09:06:01
51.75377,-0.01061,04/09/2016 09:06:06
51.75385,-0.01091,04/09/2016 09:06:11
51.75392,-0.01141,04/09/2016 09:06:16
51.75407,-0.01221,04/09/2016 09:06:21
51.75423,-0.01298,04/09/2016 09:06:26
51.75434,-0.0135,04/09/2016 09:06:31
51.7543,-0.0138,04/09/2016 09:06:36
51.75395,-0.01401,04/09/2016 09:06:41
51.7534,-0.01434,04/09/2016 09:06:46
51.75288,-0.01474,04/09/2016 09:06:51
51.75237,-0.0153,04/09/2016 09:06:56
51.75186,-0.01595,04/09/2016 09:07:01
51.75136,-0.01665,04/09/2016 09:07:06
51.7509,-0.01729,04/09/2016 09:07:11
51.75052,-0.01781,04/09/2016 09:07:16
51.75008,-0.01825,04/09/2016 09:07:21
51.74954,-0.01855,04/09/2016 09:07:26
51.74902,-0.01869,04/09/2016 09:07:31
51.74844,-0.01883,04/09/2016 09:07:36
51.74784,-0.01903,04/09/2016 09:07:41
51.74729,-0.01923,04/09/2016 09:07:46
51.74697,-0.01898,04/09/2016 09:07:51
51.74668,-0.01829,04/09/2016 09:07:56
51.74646,-0.01743,04/09/2016 09:08:01
